SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
108544,9606.ENSP00000246112 (pp) 9606.ENSP00000359384,pp,9606.ENSP00000246112 (pp) 9606.ENSP00000359384,False,pp,0.999,,0.0,0.0,0.0,0.0,0.3,0.9,0.999
108802,9606.ENSP00000342278 (pp) 9606.ENSP00000493536,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000493536,False,pp,0.727,,0.0,0.0,0.0,0.206,0.0,0.5,0.368
108805,9606.ENSP00000342278 (pp) 9606.ENSP00000380073,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000380073,False,pp,0.925,,0.0,0.0,0.0,0.533,0.0,0.5,0.705
108553,9606.ENSP00000249075 (pp) 9606.ENSP00000480035,pp,9606.ENSP00000249075 (pp) 9606.ENSP00000480035,False,pp,0.9,,0.0,0.0,0.0,0.0,0.9,0.0,0.0
108808,9606.ENSP00000342278 (pp) 9606.ENSP00000359783,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000359783,False,pp,0.941,,0.0,0.0,0.0,0.801,0.0,0.0,0.716
108811,9606.ENSP00000342278 (pp) 9606.ENSP00000360876,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000360876,False,pp,0.947,,0.0,0.0,0.0,0.793,0.091,0.0,0.741
108559,9606.ENSP00000249075 (pp) 9606.ENSP00000370698,pp,9606.ENSP00000249075 (pp) 9606.ENSP00000370698,False,pp,0.999,,0.0,0.0,0.0,0.0,0.96,0.9,0.92
108814,9606.ENSP00000342278 (pp) 9606.ENSP00000371471,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000371471,False,pp,0.95,,0.0,0.0,0.0,0.82,0.094,0.0,0.718
108817,9606.ENSP00000342278 (pp) 9606.ENSP00000342513,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000342513,False,pp,0.951,,0.0,0.0,0.0,0.785,0.0,0.0,0.782
108820,9606.ENSP00000342278 (pp) 9606.ENSP00000380697,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000380697,False,pp,0.954,,0.0,0.0,0.0,0.778,0.0,0.0,0.802
108823,9606.ENSP00000342278 (pp) 9606.ENSP00000360869,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000360869,False,pp,0.966,,0.0,0.0,0.0,0.789,0.091,0.0,0.837
108568,9606.ENSP00000252593 (pp) 9606.ENSP00000359783,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000359783,False,pp,0.708,,0.0,0.0,0.0,0.463,0.0,0.0,0.479
108826,9606.ENSP00000342278 (pp) 9606.ENSP00000388001,pp,9606.ENSP00000342278 (pp) 9606.ENSP00000388001,False,pp,0.999,,0.0,0.0,0.071,0.999,0.0,0.9,0.424
108829,9606.ENSP00000342513 (pp) 9606.ENSP00000493536,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000493536,False,pp,0.756,,0.0,0.0,0.0,0.081,0.0,0.5,0.513
108574,9606.ENSP00000252593 (pp) 9606.ENSP00000360869,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000360869,False,pp,0.709,,0.0,0.0,0.0,0.289,0.0,0.0,0.607
108832,9606.ENSP00000342513 (pp) 9606.ENSP00000380697,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000380697,False,pp,0.914,,0.0,0.0,0.0,0.732,0.048,0.0,0.692
108835,9606.ENSP00000342513 (pp) 9606.ENSP00000371471,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000371471,False,pp,0.926,,0.0,0.0,0.0,0.773,0.0,0.0,0.69
108580,9606.ENSP00000252593 (pp) 9606.ENSP00000360876,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000360876,False,pp,0.717,,0.0,0.0,0.0,0.389,0.0,0.0,0.556
108838,9606.ENSP00000342513 (pp) 9606.ENSP00000360869,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000360869,False,pp,0.932,,0.0,0.0,0.0,0.766,0.054,0.0,0.72
108841,9606.ENSP00000342513 (pp) 9606.ENSP00000360876,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000360876,False,pp,0.957,,0.0,0.0,0.0,0.781,0.054,0.0,0.812
108586,9606.ENSP00000252593 (pp) 9606.ENSP00000342513,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000342513,False,pp,0.744,,0.0,0.0,0.0,0.521,0.0,0.0,0.487
108844,9606.ENSP00000342513 (pp) 9606.ENSP00000388001,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000388001,False,pp,0.959,,0.0,0.0,0.0,0.789,0.0,0.0,0.815
108847,9606.ENSP00000342513 (pp) 9606.ENSP00000359783,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000359783,False,pp,0.959,,0.0,0.0,0.0,0.784,0.0,0.0,0.821
108592,9606.ENSP00000252593 (pp) 9606.ENSP00000371471,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000371471,False,pp,0.754,,0.0,0.0,0.0,0.292,0.0,0.0,0.667
108850,9606.ENSP00000342513 (pp) 9606.ENSP00000380073,pp,9606.ENSP00000342513 (pp) 9606.ENSP00000380073,False,pp,0.961,,0.0,0.0,0.0,0.734,0.0,0.5,0.737
108853,9606.ENSP00000359384 (pp) 9606.ENSP00000483125,pp,9606.ENSP00000359384 (pp) 9606.ENSP00000483125,False,pp,0.965,,0.0,0.0,0.0,0.062,0.0,0.0,0.964
108598,9606.ENSP00000252593 (pp) 9606.ENSP00000380697,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000380697,False,pp,0.761,,0.0,0.0,0.0,0.452,0.0,0.0,0.583
108856,9606.ENSP00000359783 (pp) 9606.ENSP00000380073,pp,9606.ENSP00000359783 (pp) 9606.ENSP00000380073,False,pp,0.855,,0.0,0.0,0.0,0.536,0.0,0.0,0.701
108859,9606.ENSP00000359783 (pp) 9606.ENSP00000380697,pp,9606.ENSP00000359783 (pp) 9606.ENSP00000380697,False,pp,0.919,,0.0,0.0,0.0,0.661,0.0,0.0,0.772
108604,9606.ENSP00000252593 (pp) 9606.ENSP00000342278,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000342278,False,pp,0.777,,0.0,0.0,0.0,0.502,0.0,0.0,0.571
108862,9606.ENSP00000359783 (pp) 9606.ENSP00000388001,pp,9606.ENSP00000359783 (pp) 9606.ENSP00000388001,False,pp,0.961,,0.0,0.0,0.0,0.796,0.0,0.0,0.82
108865,9606.ENSP00000359783 (pp) 9606.ENSP00000360869,pp,9606.ENSP00000359783 (pp) 9606.ENSP00000360869,False,pp,0.974,,0.0,0.0,0.0,0.816,0.0,0.0,0.864
108610,9606.ENSP00000252593 (pp) 9606.ENSP00000388001,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000388001,False,pp,0.779,,0.0,0.0,0.0,0.496,0.0,0.0,0.58
108868,9606.ENSP00000359783 (pp) 9606.ENSP00000371471,pp,9606.ENSP00000359783 (pp) 9606.ENSP00000371471,False,pp,0.983,,0.0,0.0,0.0,0.91,0.0,0.0,0.823
108871,9606.ENSP00000359783 (pp) 9606.ENSP00000360876,pp,9606.ENSP00000359783 (pp) 9606.ENSP00000360876,False,pp,0.984,,0.0,0.0,0.0,0.827,0.0,0.0,0.913
108616,9606.ENSP00000252593 (pp) 9606.ENSP00000333657,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000333657,False,pp,0.801,,0.0,0.0,0.0,0.357,0.0,0.0,0.703
108874,9606.ENSP00000360869 (pp) 9606.ENSP00000493536,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000493536,False,pp,0.825,,0.0,0.0,0.0,0.098,0.0,0.5,0.643
108877,9606.ENSP00000360869 (pp) 9606.ENSP00000380073,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000380073,False,pp,0.949,,0.0,0.0,0.0,0.506,0.0,0.5,0.811
108622,9606.ENSP00000252593 (pp) 9606.ENSP00000315768,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000315768,False,pp,0.809,,0.0,0.0,0.0,0.291,0.0,0.5,0.506
108880,9606.ENSP00000360869 (pp) 9606.ENSP00000380697,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000380697,False,pp,0.96,,0.0,0.0,0.0,0.676,0.052,0.0,0.882
108883,9606.ENSP00000360869 (pp) 9606.ENSP00000388001,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000388001,False,pp,0.96,,0.0,0.0,0.0,0.79,0.071,0.0,0.81
108628,9606.ENSP00000252593 (pp) 9606.ENSP00000330825,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000330825,False,pp,0.81,,0.0,0.0,0.0,0.553,0.0,0.0,0.594
108886,9606.ENSP00000360869 (pp) 9606.ENSP00000371471,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000371471,False,pp,0.97,,0.0,0.0,0.0,0.817,0.091,0.0,0.837
108889,9606.ENSP00000360869 (pp) 9606.ENSP00000360876,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000360876,False,pp,0.999,,0.0,0.0,0.084,0.982,0.982,0.0,0.895
108634,9606.ENSP00000252593 (pp) 9606.ENSP00000380073,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000380073,False,pp,0.815,,0.0,0.0,0.0,0.31,0.0,0.5,0.507
108892,9606.ENSP00000360876 (pp) 9606.ENSP00000493536,pp,9606.ENSP00000360876 (pp) 9606.ENSP00000493536,False,pp,0.804,,0.0,0.0,0.0,0.161,0.0,0.5,0.571
108895,9606.ENSP00000360876 (pp) 9606.ENSP00000380697,pp,9606.ENSP00000360876 (pp) 9606.ENSP00000380697,False,pp,0.893,,0.0,0.0,0.0,0.656,0.052,0.0,0.699
108640,9606.ENSP00000252593 (pp) 9606.ENSP00000493536,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000493536,False,pp,0.896,,0.0,0.0,0.0,0.092,0.0,0.5,0.791
108898,9606.ENSP00000360876 (pp) 9606.ENSP00000380073,pp,9606.ENSP00000360876 (pp) 9606.ENSP00000380073,False,pp,0.941,,0.0,0.0,0.0,0.564,0.0,0.5,0.752
108901,9606.ENSP00000360876 (pp) 9606.ENSP00000388001,pp,9606.ENSP00000360876 (pp) 9606.ENSP00000388001,False,pp,0.947,,0.0,0.0,0.0,0.793,0.071,0.0,0.748
108646,9606.ENSP00000264346 (pp) 9606.ENSP00000380073,pp,9606.ENSP00000264346 (pp) 9606.ENSP00000380073,False,pp,0.751,,0.0,0.0,0.0,0.428,0.0,0.0,0.582
108649,9606.ENSP00000264346 (pp) 9606.ENSP00000342513,pp,9606.ENSP00000264346 (pp) 9606.ENSP00000342513,False,pp,0.799,,0.0,0.0,0.0,0.631,0.0,0.0,0.479
108904,9606.ENSP00000360876 (pp) 9606.ENSP00000371471,pp,9606.ENSP00000360876 (pp) 9606.ENSP00000371471,False,pp,0.999,,0.0,0.0,0.0,0.999,0.094,0.0,0.845
108907,9606.ENSP00000370555 (pp) 9606.ENSP00000410833,pp,9606.ENSP00000370555 (pp) 9606.ENSP00000410833,False,pp,0.975,,0.0,0.0,0.0,0.141,0.0,0.9,0.742
108652,9606.ENSP00000264346 (pp) 9606.ENSP00000333657,pp,9606.ENSP00000264346 (pp) 9606.ENSP00000333657,False,pp,0.858,,0.0,0.0,0.0,0.772,0.0,0.0,0.405
108655,9606.ENSP00000264346 (pp) 9606.ENSP00000388001,pp,9606.ENSP00000264346 (pp) 9606.ENSP00000388001,False,pp,0.874,,0.0,0.0,0.0,0.772,0.0,0.0,0.47
108910,9606.ENSP00000371471 (pp) 9606.ENSP00000493536,pp,9606.ENSP00000371471 (pp) 9606.ENSP00000493536,False,pp,0.773,,0.0,0.0,0.0,0.109,0.0,0.5,0.532
108913,9606.ENSP00000371471 (pp) 9606.ENSP00000380697,pp,9606.ENSP00000371471 (pp) 9606.ENSP00000380697,False,pp,0.915,,0.0,0.0,0.0,0.678,0.095,0.0,0.734
