SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
14816,9606.ENSP00000244537 (pp) 9606.ENSP00000489236,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000489236,False,pp,0.975,,0.0,0.0,0.049,0.247,0.9,0.54,0.374
15329,9606.ENSP00000479461 (pp) 9606.ENSP00000489236,pp,9606.ENSP00000479461 (pp) 9606.ENSP00000489236,False,pp,0.963,,0.0,0.0,0.049,0.257,0.9,0.54,0.0
15332,9606.ENSP00000479461 (pp) 9606.ENSP00000480960,pp,9606.ENSP00000479461 (pp) 9606.ENSP00000480960,False,pp,0.971,,0.0,0.0,0.049,0.43,0.9,0.54,0.0
14822,9606.ENSP00000244537 (pp) 9606.ENSP00000347168,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000347168,False,pp,0.98,,0.0,0.0,0.049,0.402,0.9,0.54,0.377
15335,9606.ENSP00000479461 (pp) 9606.ENSP00000484789,pp,9606.ENSP00000479461 (pp) 9606.ENSP00000484789,False,pp,0.976,,0.0,0.0,0.049,0.521,0.9,0.54,0.0
15338,9606.ENSP00000479461 (pp) 9606.ENSP00000484658,pp,9606.ENSP00000479461 (pp) 9606.ENSP00000484658,False,pp,0.982,,0.0,0.069,0.0,0.272,0.915,0.0,0.723
14828,9606.ENSP00000244537 (pp) 9606.ENSP00000484789,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000484789,False,pp,0.981,,0.0,0.0,0.049,0.411,0.9,0.54,0.377
15341,9606.ENSP00000479461 (pp) 9606.ENSP00000483842,pp,9606.ENSP00000479461 (pp) 9606.ENSP00000483842,False,pp,0.995,,0.0,0.019,0.0,0.548,0.915,0.54,0.758
15344,9606.ENSP00000480960 (pp) 9606.ENSP00000489236,pp,9606.ENSP00000480960 (pp) 9606.ENSP00000489236,False,pp,0.954,,0.0,0.0,0.049,0.086,0.9,0.54,0.0
14834,9606.ENSP00000244537 (pp) 9606.ENSP00000480960,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000480960,False,pp,0.981,,0.0,0.0,0.049,0.431,0.9,0.54,0.377
15347,9606.ENSP00000480960 (pp) 9606.ENSP00000484789,pp,9606.ENSP00000480960 (pp) 9606.ENSP00000484789,False,pp,0.963,,0.0,0.0,0.049,0.257,0.9,0.54,0.0
15350,9606.ENSP00000480960 (pp) 9606.ENSP00000482674,pp,9606.ENSP00000480960 (pp) 9606.ENSP00000482674,False,pp,0.967,,0.0,0.06,0.0,0.548,0.915,0.0,0.206
14840,9606.ENSP00000244537 (pp) 9606.ENSP00000479461,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000479461,False,pp,0.982,,0.0,0.0,0.049,0.455,0.9,0.54,0.377
15353,9606.ENSP00000480960 (pp) 9606.ENSP00000484658,pp,9606.ENSP00000480960 (pp) 9606.ENSP00000484658,False,pp,0.985,,0.0,0.069,0.0,0.385,0.915,0.0,0.728
15356,9606.ENSP00000480960 (pp) 9606.ENSP00000483842,pp,9606.ENSP00000480960 (pp) 9606.ENSP00000483842,False,pp,0.994,,0.0,0.019,0.0,0.531,0.915,0.54,0.745
14846,9606.ENSP00000244537 (pp) 9606.ENSP00000366974,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000366974,False,pp,0.983,,0.0,0.0,0.049,0.457,0.9,0.54,0.422
15359,9606.ENSP00000482674 (pp) 9606.ENSP00000484658,pp,9606.ENSP00000482674 (pp) 9606.ENSP00000484658,False,pp,0.94,,0.0,0.125,0.0,0.43,0.829,0.0,0.378
