SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
120833,9606.ENSP00000238994 (pp) 9606.ENSP00000410833,pp,9606.ENSP00000238994 (pp) 9606.ENSP00000410833,False,pp,0.588,,0.0,0.0,0.0,0.149,0.0,0.0,0.536
121091,9606.ENSP00000291295 (pp) 9606.ENSP00000383199,pp,9606.ENSP00000291295 (pp) 9606.ENSP00000383199,False,pp,0.561,,0.0,0.0,0.0,0.0,0.076,0.0,0.545
121346,9606.ENSP00000325663 (pp) 9606.ENSP00000385675,pp,9606.ENSP00000325663 (pp) 9606.ENSP00000385675,False,pp,0.721,,0.0,0.0,0.0,0.259,0.292,0.0,0.511
121349,9606.ENSP00000328004 (pp) 9606.ENSP00000344087,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000344087,False,pp,0.958,,0.0,0.0,0.0,0.0,0.795,0.5,0.626
120839,9606.ENSP00000238994 (pp) 9606.ENSP00000419081,pp,9606.ENSP00000238994 (pp) 9606.ENSP00000419081,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.65,0.0
121097,9606.ENSP00000291295 (pp) 9606.ENSP00000428994,pp,9606.ENSP00000291295 (pp) 9606.ENSP00000428994,False,pp,0.583,,0.0,0.0,0.0,0.0,0.0,0.0,0.583
121352,9606.ENSP00000328004 (pp) 9606.ENSP00000354724,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000354724,False,pp,0.979,,0.0,0.0,0.0,0.049,0.798,0.0,0.902
121355,9606.ENSP00000330341 (pp) 9606.ENSP00000471239,pp,9606.ENSP00000330341 (pp) 9606.ENSP00000471239,False,pp,0.565,,0.0,0.0,0.0,0.449,0.0,0.0,0.243
120845,9606.ENSP00000238994 (pp) 9606.ENSP00000304643,pp,9606.ENSP00000238994 (pp) 9606.ENSP00000304643,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.65,0.0
121100,9606.ENSP00000291295 (pp) 9606.ENSP00000306245,pp,9606.ENSP00000291295 (pp) 9606.ENSP00000306245,False,pp,0.672,,0.0,0.0,0.0,0.0,0.183,0.0,0.615
121358,9606.ENSP00000330341 (pp) 9606.ENSP00000369571,pp,9606.ENSP00000330341 (pp) 9606.ENSP00000369571,False,pp,0.59,,0.0,0.0,0.0,0.055,0.0,0.5,0.203
121361,9606.ENSP00000330341 (pp) 9606.ENSP00000369574,pp,9606.ENSP00000330341 (pp) 9606.ENSP00000369574,False,pp,0.591,,0.0,0.0,0.0,0.055,0.0,0.5,0.204
120851,9606.ENSP00000238994 (pp) 9606.ENSP00000369689,pp,9606.ENSP00000238994 (pp) 9606.ENSP00000369689,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.65,0.0
121106,9606.ENSP00000291295 (pp) 9606.ENSP00000478212,pp,9606.ENSP00000291295 (pp) 9606.ENSP00000478212,False,pp,0.69,,0.0,0.0,0.0,0.0,0.0,0.0,0.69
121364,9606.ENSP00000330341 (pp) 9606.ENSP00000369553,pp,9606.ENSP00000330341 (pp) 9606.ENSP00000369553,False,pp,0.595,,0.0,0.0,0.0,0.055,0.0,0.5,0.213
121367,9606.ENSP00000330341 (pp) 9606.ENSP00000484479,pp,9606.ENSP00000330341 (pp) 9606.ENSP00000484479,False,pp,0.599,,0.0,0.0,0.0,0.055,0.0,0.5,0.22
120857,9606.ENSP00000238994 (pp) 9606.ENSP00000315299,pp,9606.ENSP00000238994 (pp) 9606.ENSP00000315299,False,pp,0.651,,0.0,0.0,0.0,0.044,0.0,0.65,0.0
121112,9606.ENSP00000291295 (pp) 9606.ENSP00000456609,pp,9606.ENSP00000291295 (pp) 9606.ENSP00000456609,False,pp,0.703,,0.0,0.0,0.0,0.0,0.29,0.0,0.6
