gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2FC
ENSG00000198089.16,SFI1,580.1884272899214,1.010478519180782,0.219916181746344,2.071034773472895e-07,4.1696833439254285e-05,1.010478519180782
ENSG00000168026.19,TTC21A,195.2510123855732,1.081344054886332,0.2357560918024899,2.13420637475579e-07,4.248040779570728e-05,1.081344054886332
ENSG00000179813.7,FAM216B,192.3380485989535,2.8865467472455975,0.6364161732116148,2.267002126063433e-07,4.461663959564841e-05,2.8865467472455975
ENSG00000196456.13,ZNF775,148.8412407687968,0.9543893049927844,0.2084305918929892,2.307695870885416e-07,4.4912889860476605e-05,0.9543893049927844
ENSG00000119514.7,GALNT12,299.1126898966876,0.864995586723116,0.1896953687538847,2.583980306648444e-07,4.973736159478477e-05,0.864995586723116
ENSG00000100197.23,CYP2D6,103.4523864225042,1.4366282798463,0.3173989990352765,2.685533024030518e-07,5.113021353143321e-05,1.4366282798463
ENSG00000167615.18,LENG8,2308.825441398135,1.132718505095902,0.2508518810707979,2.798273529339149e-07,5.270382703215541e-05,1.132718505095902
ENSG00000290682.1,STAG3L5P,148.2200808629096,1.584943653315362,0.3522205159765244,2.915133848402862e-07,5.43207281793878e-05,1.584943653315362
ENSG00000130513.7,GDF15,956.1953862149868,1.975355212330068,0.4420623330287182,3.262294621452437e-07,6.014984483090618e-05,1.975355212330068
ENSG00000183458.15,PKD1P3,114.032684006074,2.150986979166538,0.482094740734538,3.3642344986775117e-07,6.138326195712008e-05,2.150986979166538
ENSG00000128011.5,LRFN1,569.5109666665152,1.285045665533172,0.2883983884478005,3.689175859154011e-07,6.653726022164935e-05,1.285045665533172
ENSG00000164972.14,SPMIP6,117.7043706534065,2.660337803325035,0.6020594300009676,3.947278022503178e-07,6.949622439317896e-05,2.660337803325035
ENSG00000243978.9,RTL9,452.9654420964157,1.0956931001457393,0.2461830374966688,3.96758531589284e-07,6.949622439317896e-05,1.0956931001457393
ENSG00000110047.18,EHD1,1809.3143633940415,0.399620474817333,0.0871691668249004,4.244149451015077e-07,7.337647532527724e-05,0.399620474817333
ENSG00000141013.17,GAS8,727.5213946993802,0.8952490322200958,0.2013122573750633,4.272893630496848e-07,7.337647532527724e-05,0.8952490322200958
ENSG00000171813.14,PWWP2B,412.1218211767735,0.7458995713101148,0.1671640539160173,4.3264283842827676e-07,7.357448502824947e-05,0.7458995713101148
ENSG00000107404.21,DVL1,1935.176304364777,0.808707815630965,0.1830541520642677,5.107858138664254e-07,8.520880300651718e-05,0.808707815630965
ENSG00000205702.13,CYP2D7,124.357115352311,1.581495021580136,0.3615371988704778,5.207625569017173e-07,8.605355610085356e-05,1.581495021580136
ENSG00000215374.6,FAM66B,21.81323906386604,4.244258677902025,0.9614025503519058,8.254261919084821e-07,0.0001351230390417,4.244258677902025
ENSG00000251562.11,MALAT1,10225.0305477028,1.272667569717956,0.2983482283475759,8.653134623540945e-07,0.0001402071424235,1.272667569717956
ENSG00000232434.3,AJM1,366.2005225565244,1.238027657614921,0.2901565121246781,8.724924939580282e-07,0.0001402071424235,1.238027657614921
ENSG00000103326.12,CAPN15,387.7207181037056,1.248655238686337,0.292918050525171,8.838421829452536e-07,0.0001407398152406,1.248655238686337
ENSG00000102109.9,PCSK1N,357.5168019710957,2.109692661996701,0.4975081339415971,9.12662125590554e-07,0.0001440197278544,2.109692661996701
ENSG00000161996.19,WDR90,311.5622929480065,1.511625515096243,0.3559916854537347,9.212777151729054e-07,0.0001440812540979,1.511625515096243
ENSG00000167962.15,ZNF598,544.8542527373866,0.8282336783269406,0.1942504483218543,1.004885267944949e-06,0.0001557661093214,0.8282336783269406
ENSG00000173621.9,LRFN4,787.1360747625292,1.063831283929068,0.2515882969031169,1.0676549054169153e-06,0.0001640442396779,1.063831283929068
ENSG00000106302.10,HYAL4,14.9780048887299,7.604789755230794,2.8044366018314086,1.152399082834584e-06,0.000175525411608,7.604789755230794
ENSG00000162040.7,HS3ST6,37.988204300616175,2.503335216006202,0.5964545490665975,1.1652953582153e-06,0.0001759595990905,2.503335216006202
ENSG00000077498.9,TYR,24.31688801301711,3.580320718097912,0.8404969349909005,1.193389848773636e-06,0.0001786616802659,3.580320718097912
ENSG00000160796.18,NBEAL2,795.8623402168611,0.8840000982544246,0.2103677518803422,1.276926136969487e-06,0.0001895477814843,0.8840000982544246
ENSG00000137070.19,IL11RA,73.20203574836925,1.593128337827508,0.3817755987720378,1.294155307382596e-06,0.0001904909610429,1.593128337827508
ENSG00000075826.17,SEC31B,333.4258911088369,1.236579832007306,0.2965086255829945,1.323473068026055e-06,0.0001915863988392,1.236579832007306
