SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
112645,9606.ENSP00000258424 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000441126,False,pp,0.933,,0.0,0.0,0.0,0.451,0.811,0.0,0.411
112651,9606.ENSP00000258424 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000458770,False,pp,0.944,,0.0,0.0,0.0,0.374,0.864,0.0,0.399
112657,9606.ENSP00000258424 (pp) 9606.ENSP00000483888,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000483888,False,pp,0.951,,0.0,0.0,0.0,0.39,0.844,0.0,0.528
112663,9606.ENSP00000258424 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000419087,False,pp,0.969,,0.0,0.0,0.0,0.779,0.8,0.0,0.37
112669,9606.ENSP00000258424 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000369176,False,pp,0.977,,0.0,0.0,0.0,0.7,0.856,0.0,0.519
112675,9606.ENSP00000258424 (pp) 9606.ENSP00000292907,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000292907,False,pp,0.996,,0.0,0.0,0.0,0.138,0.945,0.36,0.882
112681,9606.ENSP00000258424 (pp) 9606.ENSP00000497474,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000497474,False,pp,0.999,,0.0,0.0,0.0,0.675,0.899,0.8,0.969
112684,9606.ENSP00000262340 (pp) 9606.ENSP00000332809,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000332809,False,pp,0.7,,0.0,0.0,0.0,0.071,0.0,0.0,0.691
112687,9606.ENSP00000262340 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000467661,False,pp,0.754,,0.0,0.0,0.0,0.0,0.0,0.0,0.754
112690,9606.ENSP00000262340 (pp) 9606.ENSP00000370521,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000370521,False,pp,0.902,,0.0,0.0,0.0,0.042,0.0,0.0,0.902
112699,9606.ENSP00000263321 (pp) 9606.ENSP00000329869,pp,9606.ENSP00000263321 (pp) 9606.ENSP00000329869,False,pp,0.946,,0.0,0.0,0.0,0.0,0.0,0.9,0.484
112705,9606.ENSP00000263334 (pp) 9606.ENSP00000329869,pp,9606.ENSP00000263334 (pp) 9606.ENSP00000329869,False,pp,0.729,,0.0,0.0,0.0,0.0,0.0,0.0,0.729
112708,9606.ENSP00000292907 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000292907 (pp) 9606.ENSP00000419087,False,pp,0.851,,0.0,0.0,0.0,0.056,0.8,0.0,0.276
112711,9606.ENSP00000292907 (pp) 9606.ENSP00000483888,pp,9606.ENSP00000292907 (pp) 9606.ENSP00000483888,False,pp,0.857,,0.0,0.0,0.0,0.056,0.83,0.0,0.183
112714,9606.ENSP00000292907 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000292907 (pp) 9606.ENSP00000441126,False,pp,0.874,,0.0,0.0,0.0,0.118,0.811,0.0,0.304
112717,9606.ENSP00000292907 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000292907 (pp) 9606.ENSP00000458770,False,pp,0.888,,0.0,0.0,0.0,0.05,0.844,0.0,0.305
112720,9606.ENSP00000292907 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000292907 (pp) 9606.ENSP00000369176,False,pp,0.919,,0.0,0.0,0.0,0.106,0.83,0.0,0.514
112723,9606.ENSP00000292907 (pp) 9606.ENSP00000497474,pp,9606.ENSP00000292907 (pp) 9606.ENSP00000497474,False,pp,0.977,,0.0,0.0,0.0,0.064,0.887,0.36,0.705
112732,9606.ENSP00000293879 (pp) 9606.ENSP00000421801,pp,9606.ENSP00000293879 (pp) 9606.ENSP00000421801,False,pp,0.868,,0.0,0.0,0.0,0.061,0.855,0.0,0.112
112741,9606.ENSP00000297512 (pp) 9606.ENSP00000442477,pp,9606.ENSP00000297512 (pp) 9606.ENSP00000442477,False,pp,0.915,,0.0,0.0,0.0,0.0,0.0,0.9,0.186
112747,9606.ENSP00000312535 (pp) 9606.ENSP00000467537,pp,9606.ENSP00000312535 (pp) 9606.ENSP00000467537,False,pp,0.911,,0.0,0.0,0.0,0.0,0.113,0.5,0.815
112750,9606.ENSP00000332809 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000332809 (pp) 9606.ENSP00000467661,False,pp,0.832,,0.0,0.0,0.0,0.044,0.0,0.0,0.832
112756,9606.ENSP00000351605 (pp) 9606.ENSP00000359864,pp,9606.ENSP00000351605 (pp) 9606.ENSP00000359864,False,pp,0.91,,0.0,0.0,0.0,0.047,0.052,0.9,0.125
