SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
114177,9606.ENSP00000319240 (pp) 9606.ENSP00000380336,pp,9606.ENSP00000319240 (pp) 9606.ENSP00000380336,False,pp,0.921,,0.0,0.0,0.0,0.183,0.0,0.9,0.111
113922,9606.ENSP00000215567 (pp) 9606.ENSP00000261875,pp,9606.ENSP00000215567 (pp) 9606.ENSP00000261875,False,pp,0.984,,0.0,0.0,0.0,0.243,0.514,0.911,0.581
114180,9606.ENSP00000319240 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000319240 (pp) 9606.ENSP00000412566,False,pp,0.984,,0.0,0.0,0.0,0.188,0.8,0.9,0.185
114183,9606.ENSP00000319240 (pp) 9606.ENSP00000342374,pp,9606.ENSP00000319240 (pp) 9606.ENSP00000342374,False,pp,0.991,,0.0,0.0,0.0,0.576,0.802,0.9,0.146
113931,9606.ENSP00000215829 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000215829 (pp) 9606.ENSP00000463058,False,pp,0.876,,0.0,0.0,0.0,0.38,0.801,0.0,0.073
114186,9606.ENSP00000319240 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000319240 (pp) 9606.ENSP00000393388,False,pp,0.992,,0.0,0.0,0.0,0.562,0.8,0.9,0.256
114189,9606.ENSP00000319240 (pp) 9606.ENSP00000400591,pp,9606.ENSP00000319240 (pp) 9606.ENSP00000400591,False,pp,0.995,,0.0,0.0,0.0,0.753,0.802,0.9,0.181
113937,9606.ENSP00000215829 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000215829 (pp) 9606.ENSP00000451291,False,pp,0.94,,0.0,0.0,0.0,0.656,0.259,0.72,0.27
114192,9606.ENSP00000319240 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000319240 (pp) 9606.ENSP00000463058,False,pp,0.999,,0.0,0.0,0.0,0.309,0.997,0.9,0.998
113943,9606.ENSP00000215829 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000215829 (pp) 9606.ENSP00000370119,False,pp,0.951,,0.0,0.0,0.0,0.0,0.092,0.9,0.504
114201,9606.ENSP00000321951 (pp) 9606.ENSP00000384347,pp,9606.ENSP00000321951 (pp) 9606.ENSP00000384347,False,pp,0.719,,0.0,0.0,0.0,0.0,0.0,0.0,0.719
