gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2FC
ENSG00000112619.8,PRPH2,96.50592199989876,-5.922929900045868,0.5766661723384415,4.526592427961765e-25,7.92877929681783e-21,5.922929900045868
ENSG00000293514.1,CUTALP,679.2501422975213,-1.105571953154333,0.1197409813366198,1.443354356842704e-21,6.320448728614202e-18,1.105571953154333
ENSG00000115414.21,FN1,480.1581076483996,-2.6397669439270186,0.3381173537924915,2.7952048961800807e-16,8.160134826915054e-13,2.6397669439270186
ENSG00000183793.14,NPIPA5,41.37664768892128,-3.193580386115347,0.4575817410477521,1.96257948559003e-13,2.644349405353459e-10,3.193580386115347
ENSG00000213025.2,COX20P1,47.61166421150735,-6.308101731168457,0.8993192633747263,1.34116929040855e-12,1.394380659100428e-09,6.308101731168457
ENSG00000291258.1,ENSG00000291258,60.18889408901676,-4.4644130082556845,0.6787059871918483,2.8989874206006767e-12,2.5389331829620727e-09,4.4644130082556845
ENSG00000183682.8,BMP8A,210.8089613320778,-2.047898777533928,0.3248396662690578,1.3156592696656252e-11,9.602119903109619e-09,2.047898777533928
ENSG00000146707.15,POMZP3,300.1619321416958,-1.1723459783758887,0.2003773977303705,2.341508780305947e-10,1.323027993414161e-07,1.1723459783758887
ENSG00000275993.4,ENSG00000275993,437.5514249966474,-1.994306241198246,0.3468501289625284,3.9578314086985696e-10,2.0618923858688802e-07,1.994306241198246
ENSG00000110841.14,PPFIBP1,712.5290435461412,-0.6527881543749023,0.115408231887312,9.465924566552924e-10,4.2199040223638933e-07,0.6527881543749023
ENSG00000112763.17,BTN2A1,1436.218212713742,-0.6318250786872335,0.1127446580654483,1.2979887772259902e-09,5.287342191137312e-07,0.6318250786872335
ENSG00000198840.2,MT-ND3,3173.218901126292,-0.5034128716217288,0.0908702436776062,2.2173965789189927e-09,8.558267870801692e-07,0.5034128716217288
ENSG00000112852.7,PCDHB2,2050.85992099248,-1.17318119932062,0.2148727740667955,2.2475469402653444e-09,8.558267870801692e-07,1.17318119932062
ENSG00000245105.4,A2M-AS1,122.4667167418375,-2.148333641603948,0.3979487840885958,2.869472921827037e-09,1.069397610611115e-06,2.148333641603948
ENSG00000148143.13,ZNF462,1745.896405430522,-0.4461965649723141,0.0820785847850241,4.628357560752751e-09,1.621406220682904e-06,0.4461965649723141
ENSG00000242419.6,PCDHGC4,829.1044866600349,-0.7238333292341007,0.140161235783366,1.3398664843015412e-08,3.7252541807977457e-06,0.7238333292341007
ENSG00000092199.19,HNRNPC,7848.237139731617,-0.3585872163927826,0.072229070554842,3.658652056628386e-08,9.0260492146342e-06,0.3585872163927826
ENSG00000205929.11,C21orf62,631.9567079362351,-0.5877781738766648,0.1202908688729582,6.493518325339129e-08,1.496585091929476e-05,0.5877781738766648
ENSG00000116857.17,TMEM9,3288.259220912076,-0.3792219334046153,0.0820085398740521,3.722682976548091e-07,6.653726022164935e-05,0.3792219334046153
ENSG00000073969.19,NSF,5757.336877746036,-0.2778874793236652,0.0596763219611877,5.082077449735861e-07,8.520880300651718e-05,0.2778874793236652
ENSG00000128335.14,APOL2,378.1317623976304,-1.256801363149236,0.3017890732276299,1.32280075865159e-06,0.0001915863988392,1.256801363149236
ENSG00000235437.10,LINC01278,1153.230609368983,-0.3938608106709674,0.0928100289132224,1.906740179999672e-06,0.0002609254765068,0.3938608106709674
ENSG00000158109.15,TPRG1L,2127.104739121609,-0.4028198017559522,0.0962396374162858,2.526977743717312e-06,0.0003344106086722,0.4028198017559522
ENSG00000159445.13,THEM4,865.1011534659408,-0.5246360336006471,0.1289172276992084,3.079952714393635e-06,0.000402600386159,0.5246360336006471
ENSG00000047621.12,C12orf4,825.3086717482512,-0.4393139016720015,0.1079220860481301,3.700671721542787e-06,0.0004663378839895,0.4393139016720015
ENSG00000106682.16,EIF4H,6319.615705401648,-0.2743451822231324,0.0662313839950691,5.360174163767638e-06,0.0006301262459902,0.2743451822231324
ENSG00000123965.13,PMS2P5,35.22282075119716,-2.383110976251102,0.6247952086244917,5.648299861994809e-06,0.0006508922393598,2.383110976251102
ENSG00000116833.14,NR5A2,139.6401045055562,-0.0560587154846138,0.1454981891040819,5.7469912453733455e-06,0.0006579365925095,0.0560587154846138
ENSG00000213719.8,CLIC1,2542.716995504654,-0.5622176906850908,0.1447634467771417,6.131229378525113e-06,0.0006973676220405,0.5622176906850908
ENSG00000197894.12,ADH5,3005.961750274031,-0.2926151764092001,0.0715852002163302,6.179922491519289e-06,0.0006983711120093,0.2926151764092001
ENSG00000185065.6,UFD1-AS1,62.00388606548896,-1.225501012745697,0.3292474699156134,8.485446245717432e-06,0.0008999568214441,1.225501012745697
ENSG00000160200.18,CBS,281.0456165885959,-0.6997147919837557,0.1866304658068194,8.991238857690331e-06,0.0009318966853923,0.6997147919837557
ENSG00000204438.11,GPANK1,364.80894307775674,-0.5801003657610727,0.1543657903520327,9.959674385025277e-06,0.000991213957546,0.5801003657610727
ENSG00000144712.13,CAND2,385.4863010974353,-0.6368783533937503,0.170873725850464,1.037877065625676e-05,0.0010128678515339,0.6368783533937503
ENSG00000146535.14,GNA12,2455.928514001528,-0.3267383204729144,0.0843424278659765,1.249130116262513e-05,0.0011638171870453,0.3267383204729144
ENSG00000035862.13,TIMP2,11218.49220111429,-0.3871886467851694,0.1022986330781132,1.3865486592750012e-05,0.0012518962018484,0.3871886467851694
ENSG00000171189.18,GRIK1,303.8547654104604,-1.1702707370427847,0.3281461239079425,1.443914441851329e-05,0.0012781913709649,1.1702707370427847
ENSG00000077380.16,DYNC1I2,6032.227583317536,-0.3133377070334998,0.0813666268592194,1.4618428347356892e-05,0.0012867155323231,0.3133377070334998
ENSG00000116791.14,CRYZ,559.6845755207603,-1.728493033344059,0.4968909095269973,1.788624743454768e-05,0.0015177408130293,1.728493033344059
ENSG00000182732.18,RGS6,534.5359361819042,-1.1206322767377,0.3193991240474868,1.793630670798656e-05,0.0015177408130293,1.1206322767377
ENSG00000185634.12,SHC4,2269.449636341034,-0.6517210854891938,0.1823590334837262,1.827585388915003e-05,0.0015390377727035,0.6517210854891938
ENSG00000205571.15,SMN2,145.75769183981313,-0.9404277388403331,0.2680415709276455,1.929706269836804e-05,0.0016172600489216,0.9404277388403331
ENSG00000113638.14,TTC33,1196.9194900732573,-0.3399573788758754,0.0910649579400121,2.043369305493068e-05,0.0016882856959913,0.3399573788758754
ENSG00000135472.9,FAIM2,7512.314847734508,-0.4747663400594384,0.1314051942753277,2.076216485672507e-05,0.0017066468056402,0.4747663400594384
ENSG00000140382.15,HMG20A,1106.986735638924,-0.372537133826837,0.1009395097402742,2.110271089731253e-05,0.0017175935798164,0.372537133826837
ENSG00000143061.18,IGSF3,2886.573720894183,-0.7333037145484309,0.2118263105762313,2.509090828034363e-05,0.0019708177104865,0.7333037145484309
ENSG00000144834.14,TAGLN3,3000.692671200237,-0.3278037840530634,0.0894459812162591,2.801597363738297e-05,0.0021429161320192,0.3278037840530634
ENSG00000265241.8,RBM8A,2371.067108683432,-0.2895204461607098,0.0779006501346526,2.862035785569986e-05,0.0021796269052192,0.2895204461607098
ENSG00000123901.9,GPR83,1094.591813414174,-0.568806017547383,0.167578692851857,3.942085863376196e-05,0.0029258294908007,0.568806017547383
ENSG00000154678.18,PDE1C,317.7578876576779,-0.1102827521458714,0.215094168323818,4.103918183363437e-05,0.0030089717120779,0.1102827521458714
ENSG00000233930.4,KRTAP5-AS1,955.4307047551988,-0.5788860883101371,0.1716692255633099,4.105641922737139e-05,0.0030089717120779,0.5788860883101371
ENSG00000140350.15,ANP32A,2916.07026796445,-0.3107527153903674,0.0867355849839635,4.165137710110379e-05,0.0030324216945766,0.3107527153903674
ENSG00000289209.1,ENSG00000289209,7.006182822398414,-0.0419909709580187,0.1365691231827719,4.93458142023313e-05,0.0034573651262721,0.0419909709580187
ENSG00000282164.4,PEG13,369.48697907002,-0.5626493765068444,0.1698050374231329,5.110903711471555e-05,0.0035524837067514,0.5626493765068444
ENSG00000170153.11,RNF150,4005.251185677193,-0.4527036702141238,0.1345548391433902,5.386255316273591e-05,0.0036998293380331,0.4527036702141238
ENSG00000272108.1,ENSG00000272108,98.83177141612643,-0.8662578661636576,0.2690060344717183,5.522204953659567e-05,0.0037636942400116,0.8662578661636576
ENSG00000261613.2,ENSG00000261613,14.40591488420164,-2.672633725341357,0.832307019027349,5.767701980944216e-05,0.0038413333801603,2.672633725341357
ENSG00000144655.15,CSRNP1,500.1436674483264,-0.7372502459530955,0.2321439363433019,6.766734486704238e-05,0.0044061755118628,0.7372502459530955
ENSG00000117242.7,PINK1-AS,322.0044530293694,-0.619005650373262,0.1954124571074303,7.86729575978696e-05,0.0049500716283726,0.619005650373262
ENSG00000156030.14,MIDEAS,689.0246713010754,-0.4602229506197277,0.1412769229379224,7.88461968666362e-05,0.0049500716283726,0.4602229506197277
ENSG00000197594.14,ENPP1,160.2918966025205,-0.0416442955122807,0.1364473797704555,8.285280586903441e-05,0.0051462757007162,0.0416442955122807
ENSG00000172260.15,NEGR1,2935.048209109787,-0.6845326081862108,0.2227923886330918,9.844640700181331e-05,0.006008317996668,0.6845326081862108
ENSG00000105379.10,ETFB,485.24963037395753,-0.6792901249023446,0.2222204487571964,0.0001040955066418,0.0062873686011648,0.6792901249023446
ENSG00000163682.17,RPL9,6923.182561776256,-0.3395985493216239,0.1037631886748438,0.0001084001141083,0.006480329005877,0.3395985493216239
ENSG00000273073.1,ENSG00000273073,21.355778055503375,-1.899549220883532,0.6387265638451656,0.0001096881727855,0.0065350273282698,1.899549220883532
ENSG00000114450.11,GNB4,1882.456050248052,-0.5309825656198393,0.1725505234132574,0.0001183937305045,0.006912615278395,0.5309825656198393
ENSG00000074696.13,HACD3,8908.720315842662,-0.335517962692572,0.1039773319112258,0.0001189819633074,0.0069238806288832,0.335517962692572
ENSG00000196653.12,ZNF502,190.0512806323059,-0.6525963967888684,0.2167549243170492,0.0001257544808116,0.0071984166205801,0.6525963967888684
ENSG00000272501.1,ENSG00000272501,267.0945813768777,-0.7477681114833553,0.2553634698041941,0.0001455888740438,0.0080336457178226,0.7477681114833553
ENSG00000125651.14,GTF2F1,2150.816388317093,-0.3494246084332359,0.1106011755379605,0.0001500084712093,0.0082110886928222,0.3494246084332359
ENSG00000291044.1,ENSG00000291044,10.8890878176544,-3.759442772464949,1.221225391805115,0.0001521285127925,0.0082300285513827,3.759442772464949
ENSG00000203666.13,EFCAB2,229.3118121210165,-0.7450213828530661,0.2564994425312552,0.0001580462419025,0.008385208858154,0.7450213828530661
ENSG00000122692.9,SMU1,1729.602480301216,-0.3075509035963729,0.0957337990814876,0.0001584553626426,0.008385208858154,0.3075509035963729
ENSG00000197345.13,MRPL21,536.794956644024,-0.3854325451192613,0.1246320187448445,0.0001647237730086,0.0086645693934545,0.3854325451192613
ENSG00000241945.8,PWP2,50.444802817902,-0.0364399848301553,0.1339464790242539,0.0001731661963079,0.0089474309573174,0.0364399848301553
ENSG00000178385.15,PLEKHM3,1173.887268829508,-0.3945747002325952,0.1283619298856532,0.000176070184948,0.0090707216457353,0.3945747002325952
ENSG00000104765.16,BNIP3L,4471.176322789295,-0.2917562720386816,0.0911680110594769,0.0001783534407694,0.0091614043065031,0.2917562720386816
ENSG00000132640.15,BTBD3,6674.05260499182,-0.6409272216573864,0.2246238396165662,0.0001998397059149,0.0099442962750158,0.6409272216573864
ENSG00000180611.7,MB21D2,684.534138201506,-0.4632435392373098,0.1570564152035011,0.0002039667142947,0.0100923191174755,0.4632435392373098
