gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000188687.18,SLC4A5,103.81861084655181,1.608705853354697,0.42653581814115149,6.5357663159946082e-06,0.0007291750496239589
ENSG00000235703.7,EOLA2-DT,65.793021579071862,1.4110353716126429,0.37500252993564931,6.9936518012070356e-06,0.00077532155031609146
ENSG00000173153.17,ESRRA,213.2435484640248,1.024431881418342,0.27158255272878917,7.1336552012773783e-06,0.00078586858179606641
ENSG00000010404.18,IDS,749.45787240448772,0.83411785749606127,0.2211731755828264,7.6675898498200829e-06,0.00083940939880905354
ENSG00000230062.7,ANKRD66,52.274030281057883,2.6135141640473272,0.70476830884307051,7.9504975431920304e-06,0.00086497462712143856
ENSG00000076826.10,CAMSAP3,1804.0371907600929,0.61786182851223659,0.1622930662615899,8.0957810241164673e-06,0.00087534382974335822
ENSG00000073150.14,PANX2,279.16073716177408,0.92713029388569601,0.24771552141602229,8.2481600494195908e-06,0.00088634829095480703
ENSG00000074370.18,ATP2A3,544.22581095661553,0.95071036771583961,0.2544487605182354,8.341853304942722e-06,0.00089095062493522396
ENSG00000185065.6,UFD1-AS1,62.003886065488963,-1.2255010127456969,0.32924746991561349,8.4854462457174319e-06,0.00089995682144417748
ENSG00000105519.18,CAPS,256.64274528089379,2.068358740409868,0.56146456736749217,8.5289353939103374e-06,0.00089995682144417748
ENSG00000099624.8,ATP5F1D,552.69873594402657,1.0567615901901919,0.28452691003955588,8.769236845953469e-06,0.00091977217121988605
ENSG00000282508.2,LINC01002,142.94871768130071,0.89230350958919424,0.23932124484562861,8.8225187604378111e-06,0.0009198526107608852
ENSG00000160200.18,CBS,281.04561658859592,-0.69971479198375586,0.18663046580681941,8.9912388576903312e-06,0.00093189668539233044
ENSG00000127586.17,CHTF18,109.2520376668902,1.0713889089005619,0.28909676838517612,9.1396958942403088e-06,0.00094171125460890115
ENSG00000126254.12,RBM42,623.52541948340297,0.58973791347084747,0.1561297126075781,9.2628147606624058e-06,0.00094881557513311517
ENSG00000145198.15,VWA5B2,540.70776339741008,0.69845364855471659,0.18658470689460879,9.3612049547550302e-06,0.0009533189882993552
ENSG00000168453.16,HR,42.581545801702838,1.57606548050648,0.42816343807173418,9.697939150220718e-06,0.00098190232459691379
ENSG00000169228.14,RAB24,22.21151645621454,2.443906634870971,0.66129848351191156,9.8666002197365398e-06,0.00098798736674355898
ENSG00000099889.14,ARVCF,1784.1319878677721,0.50113249191800591,0.1319842818747112,9.8708488913063955e-06,0.00098798736674355898
ENSG00000204438.11,GPANK1,364.80894307775668,-0.58010036576107271,0.15436579035203279,9.9596743850252766e-06,0.00099121395754603824
ENSG00000059588.10,TARBP1,641.42032291899989,1.016739201768073,0.27617678289642078,1.0019956645198571e-05,0.00099157943840281473
ENSG00000245694.12,CRNDE,1940.8877938219421,1.2611255575109721,0.34517212181096518,1.012458539462652e-05,0.0009963047065858321
