SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
14337,9606.ENSP00000360869 (pp) 9606.ENSP00000484689,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000484689,False,pp,0.635,,0.0,0.0,0.0,0.188,0.0,0.0,0.57
14340,9606.ENSP00000360869 (pp) 9606.ENSP00000369574,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000369574,False,pp,0.66,,0.0,0.0,0.0,0.048,0.517,0.0,0.321
14085,9606.ENSP00000252593 (pp) 9606.ENSP00000315768,pp,9606.ENSP00000252593 (pp) 9606.ENSP00000315768,False,pp,0.809,,0.0,0.0,0.0,0.291,0.0,0.5,0.506
14343,9606.ENSP00000360869 (pp) 9606.ENSP00000428572,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000428572,False,pp,0.67,,0.0,0.0,0.0,0.337,0.0,0.0,0.524
14088,9606.ENSP00000259030 (pp) 9606.ENSP00000428572,pp,9606.ENSP00000259030 (pp) 9606.ENSP00000428572,False,pp,0.558,,0.0,0.0,0.0,0.212,0.0,0.0,0.463
14346,9606.ENSP00000360869 (pp) 9606.ENSP00000484479,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000484479,False,pp,0.852,,0.0,0.0,0.0,0.046,0.782,0.0,0.348
14091,9606.ENSP00000259030 (pp) 9606.ENSP00000315768,pp,9606.ENSP00000259030 (pp) 9606.ENSP00000315768,False,pp,0.618,,0.0,0.0,0.0,0.31,0.0,0.0,0.469
14349,9606.ENSP00000360869 (pp) 9606.ENSP00000369571,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000369571,False,pp,0.883,,0.0,0.0,0.0,0.046,0.835,0.0,0.32
14094,9606.ENSP00000259030 (pp) 9606.ENSP00000483430,pp,9606.ENSP00000259030 (pp) 9606.ENSP00000483430,False,pp,0.643,,0.0,0.0,0.0,0.374,0.0,0.0,0.452
14352,9606.ENSP00000360869 (pp) 9606.ENSP00000483430,pp,9606.ENSP00000360869 (pp) 9606.ENSP00000483430,False,pp,0.934,,0.0,0.0,0.0,0.64,0.054,0.0,0.824
14097,9606.ENSP00000259030 (pp) 9606.ENSP00000342513,pp,9606.ENSP00000259030 (pp) 9606.ENSP00000342513,False,pp,0.684,,0.0,0.0,0.0,0.388,0.0,0.0,0.505
14355,9606.ENSP00000369553 (pp) 9606.ENSP00000483430,pp,9606.ENSP00000369553 (pp) 9606.ENSP00000483430,False,pp,0.528,,0.0,0.0,0.0,0.042,0.0,0.0,0.528
14100,9606.ENSP00000259030 (pp) 9606.ENSP00000264350,pp,9606.ENSP00000259030 (pp) 9606.ENSP00000264350,False,pp,0.733,,0.0,0.0,0.0,0.481,0.0,0.0,0.507
14358,9606.ENSP00000369553 (pp) 9606.ENSP00000484479,pp,9606.ENSP00000369553 (pp) 9606.ENSP00000484479,False,pp,0.54,,0.0,0.0,0.051,0.253,0.0,0.4,0.046
14103,9606.ENSP00000259030 (pp) 9606.ENSP00000264346,pp,9606.ENSP00000259030 (pp) 9606.ENSP00000264346,False,pp,0.756,,0.0,0.0,0.0,0.5,0.0,0.0,0.532
14361,9606.ENSP00000369553 (pp) 9606.ENSP00000369571,pp,9606.ENSP00000369553 (pp) 9606.ENSP00000369571,False,pp,0.545,,0.0,0.0,0.051,0.261,0.0,0.4,0.046
14106,9606.ENSP00000259030 (pp) 9606.ENSP00000360869,pp,9606.ENSP00000259030 (pp) 9606.ENSP00000360869,False,pp,0.791,,0.0,0.0,0.0,0.548,0.0,0.0,0.556
14364,9606.ENSP00000369553 (pp) 9606.ENSP00000369574,pp,9606.ENSP00000369553 (pp) 9606.ENSP00000369574,False,pp,0.574,,0.0,0.0,0.051,0.309,0.0,0.4,0.045
14109,9606.ENSP00000264346 (pp) 9606.ENSP00000428572,pp,9606.ENSP00000264346 (pp) 9606.ENSP00000428572,False,pp,0.565,,0.0,0.0,0.0,0.337,0.0,0.0,0.37
14367,9606.ENSP00000369553 (pp) 9606.ENSP00000369566,pp,9606.ENSP00000369553 (pp) 9606.ENSP00000369566,False,pp,0.667,,0.0,0.0,0.051,0.461,0.0,0.4,0.045
14112,9606.ENSP00000264346 (pp) 9606.ENSP00000483430,pp,9606.ENSP00000264346 (pp) 9606.ENSP00000483430,False,pp,0.724,,0.0,0.0,0.0,0.522,0.0,0.0,0.448
14370,9606.ENSP00000369566 (pp) 9606.ENSP00000483430,pp,9606.ENSP00000369566 (pp) 9606.ENSP00000483430,False,pp,0.532,,0.0,0.0,0.0,0.05,0.0,0.0,0.528
14115,9606.ENSP00000264346 (pp) 9606.ENSP00000264350,pp,9606.ENSP00000264346 (pp) 9606.ENSP00000264350,False,pp,0.798,,0.0,0.0,0.073,0.777,0.0,0.0,0.101
