gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2FC
ENSG00000119938.9,PPP1R3C,640.915318437488,0.7088942422661199,0.2476051181989029,0.0001517167239364,0.0346823713128021,0.7088942422661199
ENSG00000293464.1,ENSG00000293464,427.086249173401,0.6443377563750022,0.2254368763925624,0.000153066005106,0.0346823713128021,0.6443377563750022
ENSG00000123119.12,NECAB1,1067.560106442117,0.7406164165888108,0.2599942559584582,0.0001580226732094,0.035346430506229,0.7406164165888108
ENSG00000165475.15,CRYL1,690.1611065828297,0.4509130601215828,0.1554842855611197,0.0001637349058854,0.0357085362872825,0.4509130601215828
ENSG00000184557.4,SOCS3,2414.387516362818,1.203101974461666,0.440471211291423,0.0001696446223074,0.0365406138937948,1.203101974461666
ENSG00000163659.13,TIPARP,2727.66390082406,0.4364364373413209,0.1557086840380664,0.0001974173621998,0.0402186354599982,0.4364364373413209
ENSG00000196549.13,MME,1855.683120636309,1.358388970792552,0.4996723580523893,0.0001986959633233,0.0402186354599982,1.358388970792552
ENSG00000288802.1,ENSG00000288802,146.8475014155392,0.6482671009774535,0.2332095116807211,0.0002005514578448,0.0402186354599982,0.6482671009774535
ENSG00000186314.12,PRELID2,513.2831382586945,0.6424162038438165,0.2327577097413781,0.0002114625077018,0.0419248451349404,0.6424162038438165
ENSG00000149591.17,TAGLN,1405.5433785555267,1.445076059770974,0.630725555929922,0.0002436429695113,0.0467125152644512,1.445076059770974
