gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004777.19,ARHGAP33,190.99141255593199,-2.0153394538441698,0.57215598485042596,-3.52236017311089,0.00042772260759790001,0.17347776951732599
ENSG00000167332.9,OR51E2,70.869134170947106,3.25635818504704,0.92470556645907898,3.5215081461187898,0.00042909948349089999,0.17347776951732599
ENSG00000269392.1,ENSG00000269392,7.8329346497038799,6.5849433489111,1.8741315176058,3.5135972513408902,0.00044208255066980002,0.17579666281308701
ENSG00000104967.8,NOVA2,597.87432679977701,-2.1690577017444599,0.62010994256732099,-3.49785990007567,0.00046900743572459997,0.18349537690923201
ENSG00000125398.8,SOX9,1017.17232376332,-2.15198970093416,0.61644265054108904,-3.4909811951610199,0.00048125012472039998,0.184908626881714
ENSG00000157551.19,KCNJ15,179.83781584347199,1.9593566781263101,0.561849779641168,3.4873319330616699,0.0004878654458683,0.184908626881714
ENSG00000248330.5,LINC00613,6.77208090708731,6.3802958257923503,1.8308802044018599,3.4848242995105001,0.00049246029550560004,
ENSG00000140557.12,ST8SIA2,1963.76385058542,-1.6904077877871599,0.486857072429979,-3.4720822260012998,0.00051643813036180005,0.19227190850579501
ENSG00000167286.11,CD3D,55.809557727925998,2.37631893519585,0.68509129307521699,3.46861645917159,0.00052314572953710003,0.19227190850579501
ENSG00000142089.17,IFITM3,515.09938344736702,2.0321288452767101,0.58706138688079301,3.4615270066967398,0.00053712022662200001,0.19446157219657101
ENSG00000154589.7,LY96,148.298233059208,2.7628331818843002,0.79987275339980102,3.4540908790067899,0.00055215127672889996,0.194838298557725
ENSG00000107796.13,ACTA2,1803.19246462758,2.2300776786897898,0.64707458496033798,3.44639973586118,0.00056810933444030002,0.194838298557725
ENSG00000189143.10,CLDN4,563.68575971836196,2.6965292017917499,0.78355417224877499,3.4414074958631198,0.00057869630288699995,0.194838298557725
ENSG00000154229.12,PRKCA,1419.8094520873699,-1.4924428108599399,0.43388319427395899,-3.4397340817897599,0.00058228599849220004,0.194838298557725
ENSG00000198756.12,COLGALT2,662.20866882232997,-2.12054389471384,0.61717500401672998,-3.4358875212262401,0.00059061612323649997,0.194838298557725
