gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2FC
ENSG00000146966.13,DENND2A,1840.366831382913,-0.5712448287538606,0.1994502791980725,0.0002124353503812,0.0103361599924392,0.5712448287538606
ENSG00000057935.14,MTA3,2374.642433832989,-0.2602413525535414,0.081306482007099,0.0002218602988718,0.010735096671377,0.2602413525535414
ENSG00000158373.9,H2BC5,126.2898988023321,-0.71365338058917,0.2560037135245463,0.0002272548467009,0.0109658289113318,0.71365338058917
ENSG00000146842.17,TMEM209,606.8136284801367,-0.3832417052618123,0.1284174786664847,0.0002342949410972,0.0111823165892658,0.3832417052618123
ENSG00000104643.10,MTMR9,3805.987341556322,-0.5204650972052529,0.1809804758402787,0.0002438324292454,0.0115744412755092,0.5204650972052529
ENSG00000160862.13,AZGP1,17.8086208200608,-1.913227399079359,0.7147622778108496,0.0002540901487945,0.0119320188908457,1.913227399079359
ENSG00000151135.10,TMEM263,1207.971766742178,-0.2915713399636693,0.0941870152581582,0.0002574294139941,0.0120565069933714,0.2915713399636693
ENSG00000163359.17,COL6A3,41.52814641920597,-0.0812518934177935,0.1681751492291178,0.0002643664715631,0.0122030088407678,0.0812518934177935
ENSG00000132670.21,PTPRA,5668.380510295471,-0.2702868165014218,0.0866758302166936,0.0002650669818364,0.0122030088407678,0.2702868165014218
ENSG00000116991.12,SIPA1L2,3426.146955015135,-0.6016048262605772,0.2169163353851064,0.000265434252588,0.0122030088407678,0.6016048262605772
ENSG00000160097.21,FNDC5,326.7749908347668,-0.6354083720651184,0.230280827322771,0.0002664973520759,0.0122198105208433,0.6354083720651184
ENSG00000206503.14,HLA-A,1871.9904491964849,-0.9532824479951568,0.3572298739257915,0.000269398124975,0.0122884832215161,0.9532824479951568
ENSG00000288778.2,ENSG00000288778,10.79179599807262,-0.0513003304962129,0.1418883432775061,0.000292114389109,0.0131873083495741,0.0513003304962129
ENSG00000007129.18,CEACAM21,491.69316895418416,-0.920340216919866,0.3484472707948878,0.0002937589005268,0.0132274573306639,0.920340216919866
ENSG00000158623.14,COPG2,1546.109888488136,-0.319937243212436,0.106931875714862,0.0003018256468497,0.0134866786485204,0.319937243212436
ENSG00000136108.15,CKAP2,778.5621022893896,-0.3247024390089494,0.1090167763846281,0.0003081662419122,0.0136654174514829,0.3247024390089494
ENSG00000233452.9,STXBP5-AS1,883.4429369853945,-0.4342698356275476,0.1541975709671238,0.0003264908802278,0.0143898224862195,0.4342698356275476
ENSG00000102606.20,ARHGEF7,3800.9805071542305,-0.2744471338428722,0.0899690457415431,0.0003280340849991,0.0144006141174065,0.2744471338428722
ENSG00000171116.7,HSFX1,7.909636209790275,-0.0678656225584804,0.1546804139931153,0.000355079538512,0.0153191458043764,0.0678656225584804
ENSG00000165821.12,SALL2,3310.104627800241,-0.3049526133815739,0.1030706431089551,0.0003626408503169,0.0155306042399796,0.3049526133815739
