SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
126977,9606.ENSP00000346196 (pp) 9606.ENSP00000381231,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000381231,False,pp,0.505,,0.0,0.0,0.0,0.061,0.0,0.0,0.495
126464,9606.ENSP00000230361 (pp) 9606.ENSP00000254854,pp,9606.ENSP00000230361 (pp) 9606.ENSP00000254854,False,pp,0.996,,0.0,0.0,0.0,0.117,0.069,0.9,0.967
126467,9606.ENSP00000230381 (pp) 9606.ENSP00000337224,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000337224,False,pp,0.511,,0.0,0.0,0.0,0.0,0.0,0.0,0.511
126980,9606.ENSP00000346196 (pp) 9606.ENSP00000485527,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000485527,False,pp,0.541,,0.0,0.0,0.0,0.0,0.0,0.0,0.541
126983,9606.ENSP00000346196 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000500990,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.65,0.0
126470,9606.ENSP00000230381 (pp) 9606.ENSP00000318373,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000318373,False,pp,0.622,,0.0,0.0,0.0,0.0,0.0,0.0,0.622
126473,9606.ENSP00000230381 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000467661,False,pp,0.67,,0.0,0.0,0.0,0.049,0.0,0.0,0.668
126986,9606.ENSP00000346196 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000355206,False,pp,0.997,,0.0,0.0,0.0,0.0,0.894,0.967,0.282
126989,9606.ENSP00000346196 (pp) 9606.ENSP00000483888,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000483888,False,pp,0.997,,0.0,0.0,0.0,0.179,0.94,0.9,0.541
126476,9606.ENSP00000230381 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000426809,False,pp,0.67,,0.0,0.0,0.0,0.053,0.0,0.0,0.666
126479,9606.ENSP00000230381 (pp) 9606.ENSP00000332809,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000332809,False,pp,0.752,,0.0,0.0,0.0,0.14,0.0,0.0,0.724
126992,9606.ENSP00000346196 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000419087,False,pp,0.998,,0.0,0.0,0.0,0.206,0.897,0.967,0.384
126995,9606.ENSP00000346196 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000441126,False,pp,0.999,,0.0,0.0,0.0,0.589,0.825,0.967,0.846
126482,9606.ENSP00000230381 (pp) 9606.ENSP00000341159,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000341159,False,pp,0.768,,0.0,0.0,0.0,0.062,0.0,0.0,0.763
126485,9606.ENSP00000230381 (pp) 9606.ENSP00000255266,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000255266,False,pp,0.785,,0.0,0.0,0.0,0.098,0.0,0.0,0.772
126998,9606.ENSP00000346196 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.124,0.992,0.967,0.536
126488,9606.ENSP00000230381 (pp) 9606.ENSP00000328412,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000328412,False,pp,0.791,,0.0,0.0,0.0,0.081,0.0,0.0,0.782
126491,9606.ENSP00000230381 (pp) 9606.ENSP00000262340,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000262340,False,pp,0.796,,0.0,0.0,0.0,0.0,0.0,0.0,0.796
127004,9606.ENSP00000346839 (pp) 9606.ENSP00000495631,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000495631,False,pp,0.521,,0.0,0.0,0.0,0.0,0.0,0.0,0.521
126494,9606.ENSP00000230381 (pp) 9606.ENSP00000370521,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000370521,False,pp,0.81,,0.0,0.0,0.0,0.133,0.0,0.0,0.79
126497,9606.ENSP00000230381 (pp) 9606.ENSP00000251102,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000251102,False,pp,0.834,,0.0,0.0,0.0,0.052,0.0,0.0,0.832
127010,9606.ENSP00000346839 (pp) 9606.ENSP00000369756,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000369756,False,pp,0.685,,0.0,0.0,0.0,0.049,0.0,0.0,0.683
