SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
124929,9606.ENSP00000353496 (pp) 9606.ENSP00000369756,pp,9606.ENSP00000353496 (pp) 9606.ENSP00000369756,False,pp,0.52,,0.0,0.0,0.0,0.0,0.0,0.0,0.52
124677,9606.ENSP00000258962 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000355206,False,pp,0.597,,0.0,0.0,0.0,0.0,0.563,0.0,0.116
124935,9606.ENSP00000353496 (pp) 9606.ENSP00000355589,pp,9606.ENSP00000353496 (pp) 9606.ENSP00000355589,False,pp,0.61,,0.0,0.0,0.0,0.0,0.329,0.0,0.443
124683,9606.ENSP00000258962 (pp) 9606.ENSP00000380336,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000380336,False,pp,0.644,,0.0,0.0,0.0,0.427,0.221,0.0,0.266
124689,9606.ENSP00000258962 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000370119,False,pp,0.757,,0.0,0.0,0.0,0.056,0.0,0.0,0.753
124944,9606.ENSP00000354580 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000354580 (pp) 9606.ENSP00000494697,False,pp,0.982,,0.069,0.0,0.0,0.837,0.843,0.0,0.349
124947,9606.ENSP00000362820 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000362820 (pp) 9606.ENSP00000370119,False,pp,0.615,,0.0,0.0,0.0,0.06,0.0,0.0,0.607
124695,9606.ENSP00000258962 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000412566,False,pp,0.925,,0.0,0.0,0.0,0.18,0.861,0.0,0.398
124950,9606.ENSP00000362820 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000362820 (pp) 9606.ENSP00000393388,False,pp,0.783,,0.0,0.0,0.0,0.749,0.11,0.0,0.107
124953,9606.ENSP00000362820 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000362820 (pp) 9606.ENSP00000451291,False,pp,0.981,,0.0,0.0,0.0,0.835,0.238,0.4,0.785
124701,9606.ENSP00000258962 (pp) 9606.ENSP00000300413,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000300413,False,pp,0.959,,0.0,0.0,0.0,0.637,0.854,0.0,0.287
124956,9606.ENSP00000362820 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000362820 (pp) 9606.ENSP00000463058,False,pp,0.998,,0.0,0.0,0.0,0.385,0.994,0.5,0.342
124959,9606.ENSP00000369960 (pp) 9606.ENSP00000421710,pp,9606.ENSP00000369960 (pp) 9606.ENSP00000421710,False,pp,0.568,,0.0,0.0,0.0,0.06,0.12,0.5,0.08
124707,9606.ENSP00000258962 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000393388,False,pp,0.965,,0.0,0.0,0.0,0.665,0.877,0.0,0.231
124962,9606.ENSP00000369960 (pp) 9606.ENSP00000380942,pp,9606.ENSP00000369960 (pp) 9606.ENSP00000380942,False,pp,0.825,,0.0,0.0,0.0,0.042,0.0,0.5,0.664
124965,9606.ENSP00000370119 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000370119 (pp) 9606.ENSP00000451291,False,pp,0.713,,0.0,0.0,0.0,0.0,0.0,0.0,0.713
124713,9606.ENSP00000258962 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000451291,False,pp,0.977,,0.0,0.0,0.0,0.752,0.218,0.4,0.831
124968,9606.ENSP00000370119 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000370119 (pp) 9606.ENSP00000412566,False,pp,0.947,,0.0,0.0,0.0,0.09,0.078,0.9,0.449
124971,9606.ENSP00000370119 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000370119 (pp) 9606.ENSP00000393388,False,pp,0.985,,0.0,0.0,0.0,0.145,0.81,0.9,0.206
124719,9606.ENSP00000258962 (pp) 9606.ENSP00000362820,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000362820,False,pp,0.994,,0.0,0.0,0.0,0.758,0.663,0.8,0.718
124974,9606.ENSP00000379496 (pp) 9606.ENSP00000384484,pp,9606.ENSP00000379496 (pp) 9606.ENSP00000384484,False,pp,0.8,,0.0,0.0,0.0,0.0,0.0,0.65,0.453
124977,9606.ENSP00000379496 (pp) 9606.ENSP00000381339,pp,9606.ENSP00000379496 (pp) 9606.ENSP00000381339,False,pp,0.905,,0.0,0.0,0.0,0.0,0.0,0.9,0.092
124725,9606.ENSP00000258962 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000463058,False,pp,0.998,,0.0,0.0,0.0,0.216,0.994,0.5,0.451
124980,9606.ENSP00000379496 (pp) 9606.ENSP00000498074,pp,9606.ENSP00000379496 (pp) 9606.ENSP00000498074,False,pp,0.91,,0.0,0.0,0.0,0.044,0.0,0.9,0.141
124983,9606.ENSP00000380336 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000380336 (pp) 9606.ENSP00000451291,False,pp,0.587,,0.0,0.0,0.0,0.445,0.205,0.0,0.139
124986,9606.ENSP00000380336 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000380336 (pp) 9606.ENSP00000412566,False,pp,0.986,,0.0,0.0,0.0,0.163,0.829,0.9,0.165
124989,9606.ENSP00000380336 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000380336 (pp) 9606.ENSP00000393388,False,pp,0.987,,0.0,0.0,0.0,0.433,0.8,0.9,0.0
124734,9606.ENSP00000261023 (pp) 9606.ENSP00000369756,pp,9606.ENSP00000261023 (pp) 9606.ENSP00000369756,False,pp,0.528,,0.0,0.0,0.0,0.062,0.095,0.0,0.488
124992,9606.ENSP00000380942 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000380942 (pp) 9606.ENSP00000451030,False,pp,0.596,,0.0,0.0,0.0,0.054,0.0,0.0,0.591
