SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
123136,9606.ENSP00000262340 (pp) 9606.ENSP00000263321,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000263321,False,pp,0.575,,0.0,0.0,0.0,0.075,0.0,0.0,0.559
123139,9606.ENSP00000262340 (pp) 9606.ENSP00000318373,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000318373,False,pp,0.654,,0.0,0.0,0.0,0.0,0.0,0.0,0.654
122887,9606.ENSP00000193391 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000426809,False,pp,0.557,,0.0,0.0,0.0,0.0,0.0,0.0,0.557
123142,9606.ENSP00000262340 (pp) 9606.ENSP00000332809,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000332809,False,pp,0.7,,0.0,0.0,0.0,0.071,0.0,0.0,0.691
123145,9606.ENSP00000262340 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000467661,False,pp,0.754,,0.0,0.0,0.0,0.0,0.0,0.0,0.754
123148,9606.ENSP00000262340 (pp) 9606.ENSP00000341159,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000341159,False,pp,0.774,,0.0,0.0,0.0,0.0,0.0,0.0,0.774
123151,9606.ENSP00000262340 (pp) 9606.ENSP00000370521,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000370521,False,pp,0.902,,0.0,0.0,0.0,0.042,0.0,0.0,0.902
123157,9606.ENSP00000263321 (pp) 9606.ENSP00000329869,pp,9606.ENSP00000263321 (pp) 9606.ENSP00000329869,False,pp,0.946,,0.0,0.0,0.0,0.0,0.0,0.9,0.484
123163,9606.ENSP00000263334 (pp) 9606.ENSP00000329869,pp,9606.ENSP00000263334 (pp) 9606.ENSP00000329869,False,pp,0.729,,0.0,0.0,0.0,0.0,0.0,0.0,0.729
122914,9606.ENSP00000193391 (pp) 9606.ENSP00000262340,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000262340,False,pp,0.67,,0.0,0.0,0.0,0.042,0.0,0.0,0.67
123172,9606.ENSP00000293879 (pp) 9606.ENSP00000421801,pp,9606.ENSP00000293879 (pp) 9606.ENSP00000421801,False,pp,0.868,,0.0,0.0,0.0,0.061,0.855,0.0,0.112
122920,9606.ENSP00000193391 (pp) 9606.ENSP00000230361,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000230361,False,pp,0.711,,0.0,0.0,0.0,0.0,0.0,0.0,0.711
123181,9606.ENSP00000311344 (pp) 9606.ENSP00000368166,pp,9606.ENSP00000311344 (pp) 9606.ENSP00000368166,False,pp,0.524,,0.0,0.0,0.0,0.0,0.0,0.5,0.088
122926,9606.ENSP00000193391 (pp) 9606.ENSP00000229771,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000229771,False,pp,0.747,,0.0,0.0,0.0,0.0,0.0,0.0,0.747
123187,9606.ENSP00000311344 (pp) 9606.ENSP00000341743,pp,9606.ENSP00000311344 (pp) 9606.ENSP00000341743,False,pp,0.636,,0.0,0.0,0.0,0.094,0.0,0.5,0.26
122932,9606.ENSP00000193391 (pp) 9606.ENSP00000251102,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000251102,False,pp,0.773,,0.0,0.0,0.0,0.049,0.0,0.0,0.772
123190,9606.ENSP00000318373 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000318373 (pp) 9606.ENSP00000426809,False,pp,0.512,,0.0,0.0,0.0,0.0,0.0,0.0,0.512
123193,9606.ENSP00000318373 (pp) 9606.ENSP00000341159,pp,9606.ENSP00000318373 (pp) 9606.ENSP00000341159,False,pp,0.784,,0.0,0.0,0.0,0.0,0.062,0.0,0.78
122938,9606.ENSP00000193391 (pp) 9606.ENSP00000341159,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000341159,False,pp,0.787,,0.0,0.0,0.0,0.0,0.0,0.0,0.787
123196,9606.ENSP00000318373 (pp) 9606.ENSP00000332809,pp,9606.ENSP00000318373 (pp) 9606.ENSP00000332809,False,pp,0.801,,0.0,0.0,0.0,0.0,0.0,0.0,0.801
123199,9606.ENSP00000318373 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000318373 (pp) 9606.ENSP00000467661,False,pp,0.806,,0.0,0.0,0.0,0.0,0.0,0.0,0.806
122944,9606.ENSP00000193391 (pp) 9606.ENSP00000318373,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000318373,False,pp,0.807,,0.0,0.0,0.0,0.0,0.0,0.0,0.807
123205,9606.ENSP00000329869 (pp) 9606.ENSP00000485527,pp,9606.ENSP00000329869 (pp) 9606.ENSP00000485527,False,pp,0.666,,0.0,0.0,0.0,0.0,0.0,0.0,0.666
122950,9606.ENSP00000193391 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000467661,False,pp,0.82,,0.0,0.0,0.0,0.049,0.0,0.0,0.819
123208,9606.ENSP00000332809 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000332809 (pp) 9606.ENSP00000426809,False,pp,0.527,,0.0,0.0,0.0,0.0,0.0,0.0,0.527
123211,9606.ENSP00000332809 (pp) 9606.ENSP00000341159,pp,9606.ENSP00000332809 (pp) 9606.ENSP00000341159,False,pp,0.805,,0.0,0.0,0.0,0.0,0.0,0.0,0.805
122956,9606.ENSP00000193391 (pp) 9606.ENSP00000332809,pp,9606.ENSP00000193391 (pp) 9606.ENSP00000332809,False,pp,0.841,,0.0,0.0,0.0,0.047,0.0,0.0,0.84
122959,9606.ENSP00000229771 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000229771 (pp) 9606.ENSP00000426809,False,pp,0.561,,0.0,0.0,0.0,0.055,0.0,0.0,0.555
123214,9606.ENSP00000332809 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000332809 (pp) 9606.ENSP00000467661,False,pp,0.832,,0.0,0.0,0.0,0.044,0.0,0.0,0.832
123217,9606.ENSP00000341159 (pp) 9606.ENSP00000370521,pp,9606.ENSP00000341159 (pp) 9606.ENSP00000370521,False,pp,0.654,,0.0,0.0,0.0,0.0,0.0,0.0,0.654
122962,9606.ENSP00000229771 (pp) 9606.ENSP00000318373,pp,9606.ENSP00000229771 (pp) 9606.ENSP00000318373,False,pp,0.732,,0.0,0.0,0.0,0.0,0.058,0.0,0.728
122965,9606.ENSP00000229771 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000229771 (pp) 9606.ENSP00000467661,False,pp,0.777,,0.0,0.0,0.0,0.042,0.0,0.0,0.777
123220,9606.ENSP00000341159 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000341159 (pp) 9606.ENSP00000426809,False,pp,0.675,,0.0,0.0,0.0,0.0,0.0,0.0,0.675
123223,9606.ENSP00000341159 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000341159 (pp) 9606.ENSP00000467661,False,pp,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.8
122968,9606.ENSP00000229771 (pp) 9606.ENSP00000332809,pp,9606.ENSP00000229771 (pp) 9606.ENSP00000332809,False,pp,0.788,,0.0,0.0,0.0,0.087,0.0,0.0,0.778
122971,9606.ENSP00000229771 (pp) 9606.ENSP00000230361,pp,9606.ENSP00000229771 (pp) 9606.ENSP00000230361,False,pp,0.797,,0.0,0.0,0.0,0.094,0.0,0.0,0.785
123226,9606.ENSP00000341743 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000341743 (pp) 9606.ENSP00000500990,False,pp,0.6,,0.0,0.0,0.0,0.042,0.51,0.0,0.216
122974,9606.ENSP00000229771 (pp) 9606.ENSP00000251102,pp,9606.ENSP00000229771 (pp) 9606.ENSP00000251102,False,pp,0.807,,0.0,0.0,0.0,0.078,0.0,0.0,0.8
122977,9606.ENSP00000229771 (pp) 9606.ENSP00000341159,pp,9606.ENSP00000229771 (pp) 9606.ENSP00000341159,False,pp,0.835,,0.0,0.0,0.0,0.065,0.0,0.0,0.831
