SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
119808,9606.ENSP00000308750 (pp) 9606.ENSP00000473391,pp,9606.ENSP00000308750 (pp) 9606.ENSP00000473391,False,pp,0.995,,0.0,0.0,0.0,0.0,0.19,0.0,0.995
119811,9606.ENSP00000318094 (pp) 9606.ENSP00000354724,pp,9606.ENSP00000318094 (pp) 9606.ENSP00000354724,False,pp,0.561,,0.0,0.0,0.0,0.056,0.364,0.0,0.327
119814,9606.ENSP00000318094 (pp) 9606.ENSP00000344087,pp,9606.ENSP00000318094 (pp) 9606.ENSP00000344087,False,pp,0.673,,0.0,0.0,0.0,0.0,0.0,0.5,0.373
119817,9606.ENSP00000318094 (pp) 9606.ENSP00000337500,pp,9606.ENSP00000318094 (pp) 9606.ENSP00000337500,False,pp,0.793,,0.0,0.0,0.0,0.049,0.364,0.5,0.398
119820,9606.ENSP00000318094 (pp) 9606.ENSP00000328004,pp,9606.ENSP00000318094 (pp) 9606.ENSP00000328004,False,pp,0.798,,0.0,0.0,0.0,0.0,0.324,0.5,0.451
119823,9606.ENSP00000318094 (pp) 9606.ENSP00000473391,pp,9606.ENSP00000318094 (pp) 9606.ENSP00000473391,False,pp,0.934,,0.0,0.0,0.0,0.056,0.135,0.0,0.925
119826,9606.ENSP00000328004 (pp) 9606.ENSP00000473391,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000473391,False,pp,0.861,,0.0,0.0,0.0,0.0,0.337,0.0,0.798
119829,9606.ENSP00000328004 (pp) 9606.ENSP00000344087,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000344087,False,pp,0.958,,0.0,0.0,0.0,0.0,0.795,0.5,0.626
119832,9606.ENSP00000328004 (pp) 9606.ENSP00000354724,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000354724,False,pp,0.979,,0.0,0.0,0.0,0.049,0.798,0.0,0.902
119835,9606.ENSP00000328004 (pp) 9606.ENSP00000337500,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000337500,False,pp,0.989,,0.0,0.0,0.0,0.06,0.854,0.5,0.861
119838,9606.ENSP00000328004 (pp) 9606.ENSP00000358862,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000358862,False,pp,0.999,,0.0,0.0,0.0,0.055,0.795,0.8,0.977
119589,9606.ENSP00000025301 (pp) 9606.ENSP00000378207,pp,9606.ENSP00000025301 (pp) 9606.ENSP00000378207,False,pp,0.574,,0.0,0.0,0.0,0.049,0.0,0.0,0.571
119844,9606.ENSP00000328968 (pp) 9606.ENSP00000467201,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000467201,False,pp,0.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.57
119847,9606.ENSP00000328968 (pp) 9606.ENSP00000346534,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000346534,False,pp,0.596,,0.0,0.0,0.059,0.056,0.098,0.54,0.074
119850,9606.ENSP00000328968 (pp) 9606.ENSP00000345751,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000345751,False,pp,0.751,,0.0,0.0,0.0,0.0,0.0,0.72,0.148
119853,9606.ENSP00000328968 (pp) 9606.ENSP00000383199,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000383199,False,pp,0.889,,0.0,0.0,0.0,0.0,0.547,0.0,0.766
119859,9606.ENSP00000331210 (pp) 9606.ENSP00000428994,pp,9606.ENSP00000331210 (pp) 9606.ENSP00000428994,False,pp,0.568,,0.0,0.0,0.0,0.14,0.0,0.0,0.518
119862,9606.ENSP00000331210 (pp) 9606.ENSP00000366246,pp,9606.ENSP00000331210 (pp) 9606.ENSP00000366246,False,pp,0.603,,0.0,0.0,0.0,0.0,0.0,0.5,0.24
119865,9606.ENSP00000331210 (pp) 9606.ENSP00000359864,pp,9606.ENSP00000331210 (pp) 9606.ENSP00000359864,False,pp,0.615,,0.0,0.0,0.0,0.0,0.0,0.5,0.263
119868,9606.ENSP00000331210 (pp) 9606.ENSP00000366267,pp,9606.ENSP00000331210 (pp) 9606.ENSP00000366267,False,pp,0.633,,0.0,0.0,0.0,0.08,0.0,0.5,0.266
119871,9606.ENSP00000337500 (pp) 9606.ENSP00000473391,pp,9606.ENSP00000337500 (pp) 9606.ENSP00000473391,False,pp,0.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.68
119616,9606.ENSP00000025301 (pp) 9606.ENSP00000366267,pp,9606.ENSP00000025301 (pp) 9606.ENSP00000366267,False,pp,0.608,,0.0,0.0,0.0,0.044,0.0,0.0,0.607
119874,9606.ENSP00000337500 (pp) 9606.ENSP00000358862,pp,9606.ENSP00000337500 (pp) 9606.ENSP00000358862,False,pp,0.969,,0.0,0.0,0.0,0.047,0.197,0.9,0.646
119877,9606.ENSP00000337500 (pp) 9606.ENSP00000354724,pp,9606.ENSP00000337500 (pp) 9606.ENSP00000354724,False,pp,0.993,,0.0,0.0,0.0,0.0,0.309,0.9,0.913
119622,9606.ENSP00000025301 (pp) 9606.ENSP00000305244,pp,9606.ENSP00000025301 (pp) 9606.ENSP00000305244,False,pp,0.664,,0.0,0.0,0.0,0.0,0.0,0.0,0.664
119880,9606.ENSP00000337500 (pp) 9606.ENSP00000344087,pp,9606.ENSP00000337500 (pp) 9606.ENSP00000344087,False,pp,0.994,,0.0,0.0,0.0,0.0,0.87,0.8,0.812
119883,9606.ENSP00000338157 (pp) 9606.ENSP00000473391,pp,9606.ENSP00000338157 (pp) 9606.ENSP00000473391,False,pp,0.887,,0.0,0.0,0.0,0.0,0.045,0.0,0.887
119628,9606.ENSP00000025301 (pp) 9606.ENSP00000307006,pp,9606.ENSP00000025301 (pp) 9606.ENSP00000307006,False,pp,0.697,,0.0,0.0,0.0,0.0,0.0,0.0,0.697
119886,9606.ENSP00000344087 (pp) 9606.ENSP00000354724,pp,9606.ENSP00000344087 (pp) 9606.ENSP00000354724,False,pp,0.888,,0.0,0.0,0.0,0.0,0.595,0.0,0.736
119889,9606.ENSP00000344087 (pp) 9606.ENSP00000358862,pp,9606.ENSP00000344087 (pp) 9606.ENSP00000358862,False,pp,0.901,,0.0,0.0,0.0,0.0,0.779,0.0,0.571
119634,9606.ENSP00000025301 (pp) 9606.ENSP00000478212,pp,9606.ENSP00000025301 (pp) 9606.ENSP00000478212,False,pp,0.857,,0.0,0.0,0.0,0.05,0.0,0.0,0.856
119643,9606.ENSP00000252575 (pp) 9606.ENSP00000359864,pp,9606.ENSP00000252575 (pp) 9606.ENSP00000359864,False,pp,0.58,,0.0,0.0,0.0,0.057,0.0,0.5,0.182
119898,9606.ENSP00000345491 (pp) 9606.ENSP00000477314,pp,9606.ENSP00000345491 (pp) 9606.ENSP00000477314,False,pp,0.643,,0.0,0.0,0.051,0.633,0.0,0.0,0.057
119901,9606.ENSP00000345751 (pp) 9606.ENSP00000346534,pp,9606.ENSP00000345751 (pp) 9606.ENSP00000346534,False,pp,0.579,,0.0,0.0,0.0,0.0,0.0,0.54,0.123
119649,9606.ENSP00000252575 (pp) 9606.ENSP00000366246,pp,9606.ENSP00000252575 (pp) 9606.ENSP00000366246,False,pp,0.593,,0.0,0.0,0.0,0.063,0.0,0.5,0.201
119904,9606.ENSP00000345751 (pp) 9606.ENSP00000383199,pp,9606.ENSP00000345751 (pp) 9606.ENSP00000383199,False,pp,0.998,,0.0,0.0,0.0,0.063,0.877,0.9,0.858
119652,9606.ENSP00000252575 (pp) 9606.ENSP00000366267,pp,9606.ENSP00000252575 (pp) 9606.ENSP00000366267,False,pp,0.625,,0.0,0.0,0.0,0.082,0.0,0.5,0.249
119910,9606.ENSP00000354724 (pp) 9606.ENSP00000473623,pp,9606.ENSP00000354724 (pp) 9606.ENSP00000473623,False,pp,0.51,,0.0,0.0,0.0,0.042,0.509,0.0,0.0
119913,9606.ENSP00000354724 (pp) 9606.ENSP00000473391,pp,9606.ENSP00000354724 (pp) 9606.ENSP00000473391,False,pp,0.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.68
119658,9606.ENSP00000252575 (pp) 9606.ENSP00000292377,pp,9606.ENSP00000252575 (pp) 9606.ENSP00000292377,False,pp,0.658,,0.0,0.0,0.0,0.076,0.0,0.5,0.318
119916,9606.ENSP00000354724 (pp) 9606.ENSP00000358862,pp,9606.ENSP00000354724 (pp) 9606.ENSP00000358862,False,pp,0.98,,0.0,0.0,0.0,0.0,0.197,0.9,0.777
119919,9606.ENSP00000358862 (pp) 9606.ENSP00000473391,pp,9606.ENSP00000358862 (pp) 9606.ENSP00000473391,False,pp,0.823,,0.0,0.0,0.0,0.0,0.0,0.0,0.823
119664,9606.ENSP00000252575 (pp) 9606.ENSP00000331210,pp,9606.ENSP00000252575 (pp) 9606.ENSP00000331210,False,pp,0.955,,0.0,0.0,0.0,0.213,0.099,0.4,0.908
119922,9606.ENSP00000359864 (pp) 9606.ENSP00000366267,pp,9606.ENSP00000359864 (pp) 9606.ENSP00000366267,False,pp,0.602,,0.0,0.0,0.0,0.0,0.103,0.4,0.32
119925,9606.ENSP00000359864 (pp) 9606.ENSP00000366246,pp,9606.ENSP00000359864 (pp) 9606.ENSP00000366246,False,pp,0.898,,0.0,0.0,0.056,0.086,0.784,0.4,0.232
119673,9606.ENSP00000257118 (pp) 9606.ENSP00000344087,pp,9606.ENSP00000257118 (pp) 9606.ENSP00000344087,False,pp,0.55,,0.0,0.0,0.0,0.0,0.0,0.5,0.137
119928,9606.ENSP00000366246 (pp) 9606.ENSP00000366267,pp,9606.ENSP00000366246 (pp) 9606.ENSP00000366267,False,pp,0.747,,0.0,0.0,0.0,0.061,0.103,0.4,0.558
119679,9606.ENSP00000257118 (pp) 9606.ENSP00000328004,pp,9606.ENSP00000257118 (pp) 9606.ENSP00000328004,False,pp,0.807,,0.0,0.0,0.0,0.0,0.316,0.5,0.481
119934,9606.ENSP00000377265 (pp) 9606.ENSP00000384367,pp,9606.ENSP00000377265 (pp) 9606.ENSP00000384367,False,pp,0.929,,0.0,0.0,0.0,0.068,0.362,0.5,0.789
119937,9606.ENSP00000378207 (pp) 9606.ENSP00000428994,pp,9606.ENSP00000378207 (pp) 9606.ENSP00000428994,False,pp,0.838,,0.0,0.0,0.0,0.056,0.0,0.5,0.686
119685,9606.ENSP00000257118 (pp) 9606.ENSP00000318094,pp,9606.ENSP00000257118 (pp) 9606.ENSP00000318094,False,pp,0.946,,0.0,0.0,0.0,0.049,0.662,0.8,0.265
119940,9606.ENSP00000378207 (pp) 9606.ENSP00000478212,pp,9606.ENSP00000378207 (pp) 9606.ENSP00000478212,False,pp,0.931,,0.0,0.0,0.0,0.0,0.0,0.0,0.931
