SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
20150,9606.ENSP00000362820 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000362820 (pp) 9606.ENSP00000463058,False,pp,0.998,,0.0,0.0,0.0,0.385,0.994,0.5,0.342
19895,9606.ENSP00000258962 (pp) 9606.ENSP00000265753,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000265753,False,pp,0.526,,0.0,0.0,0.0,0.33,0.14,0.0,0.244
20153,9606.ENSP00000369960 (pp) 9606.ENSP00000421710,pp,9606.ENSP00000369960 (pp) 9606.ENSP00000421710,False,pp,0.568,,0.0,0.0,0.0,0.06,0.12,0.5,0.08
20156,9606.ENSP00000369960 (pp) 9606.ENSP00000380942,pp,9606.ENSP00000369960 (pp) 9606.ENSP00000380942,False,pp,0.825,,0.0,0.0,0.0,0.042,0.0,0.5,0.664
19901,9606.ENSP00000258962 (pp) 9606.ENSP00000377969,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000377969,False,pp,0.537,,0.0,0.0,0.0,0.106,0.0,0.5,0.047
20159,9606.ENSP00000370119 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000370119 (pp) 9606.ENSP00000451291,False,pp,0.713,,0.0,0.0,0.0,0.0,0.0,0.0,0.713
20162,9606.ENSP00000370119 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000370119 (pp) 9606.ENSP00000393388,False,pp,0.985,,0.0,0.0,0.0,0.145,0.81,0.9,0.206
19907,9606.ENSP00000258962 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000346839,False,pp,0.564,,0.0,0.0,0.0,0.044,0.072,0.0,0.549
20165,9606.ENSP00000379496 (pp) 9606.ENSP00000381339,pp,9606.ENSP00000379496 (pp) 9606.ENSP00000381339,False,pp,0.905,,0.0,0.0,0.0,0.0,0.0,0.9,0.092
20168,9606.ENSP00000379496 (pp) 9606.ENSP00000498074,pp,9606.ENSP00000379496 (pp) 9606.ENSP00000498074,False,pp,0.91,,0.0,0.0,0.0,0.044,0.0,0.9,0.141
19913,9606.ENSP00000258962 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000355206,False,pp,0.597,,0.0,0.0,0.0,0.0,0.563,0.0,0.116
20171,9606.ENSP00000380336 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000380336 (pp) 9606.ENSP00000451291,False,pp,0.587,,0.0,0.0,0.0,0.445,0.205,0.0,0.139
20174,9606.ENSP00000380336 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000380336 (pp) 9606.ENSP00000393388,False,pp,0.987,,0.0,0.0,0.0,0.433,0.8,0.9,0.0
19919,9606.ENSP00000258962 (pp) 9606.ENSP00000380336,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000380336,False,pp,0.644,,0.0,0.0,0.0,0.427,0.221,0.0,0.266
20177,9606.ENSP00000380942 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000380942 (pp) 9606.ENSP00000451030,False,pp,0.596,,0.0,0.0,0.0,0.054,0.0,0.0,0.591
20180,9606.ENSP00000380942 (pp) 9606.ENSP00000495631,pp,9606.ENSP00000380942 (pp) 9606.ENSP00000495631,False,pp,0.961,,0.0,0.0,0.0,0.054,0.063,0.9,0.612
19925,9606.ENSP00000258962 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000370119,False,pp,0.757,,0.0,0.0,0.0,0.056,0.0,0.0,0.753
19931,9606.ENSP00000258962 (pp) 9606.ENSP00000300413,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000300413,False,pp,0.959,,0.0,0.0,0.0,0.637,0.854,0.0,0.287
20189,9606.ENSP00000381293 (pp) 9606.ENSP00000402346,pp,9606.ENSP00000381293 (pp) 9606.ENSP00000402346,False,pp,0.599,,0.0,0.0,0.0,0.114,0.047,0.5,0.162
20192,9606.ENSP00000381339 (pp) 9606.ENSP00000492612,pp,9606.ENSP00000381339 (pp) 9606.ENSP00000492612,False,pp,0.66,,0.0,0.0,0.0,0.0,0.259,0.54,0.085
19937,9606.ENSP00000258962 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000393388,False,pp,0.965,,0.0,0.0,0.0,0.665,0.877,0.0,0.231
20195,9606.ENSP00000381339 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000381339 (pp) 9606.ENSP00000451030,False,pp,0.701,,0.0,0.0,0.0,0.091,0.295,0.5,0.179
20198,9606.ENSP00000381339 (pp) 9606.ENSP00000421710,pp,9606.ENSP00000381339 (pp) 9606.ENSP00000421710,False,pp,0.71,,0.0,0.0,0.0,0.087,0.259,0.54,0.178
19943,9606.ENSP00000258962 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000451291,False,pp,0.977,,0.0,0.0,0.0,0.752,0.218,0.4,0.831
20201,9606.ENSP00000384347 (pp) 9606.ENSP00000394390,pp,9606.ENSP00000384347 (pp) 9606.ENSP00000394390,False,pp,0.956,,0.0,0.0,0.0,0.042,0.0,0.0,0.956
20204,9606.ENSP00000393388 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000393388 (pp) 9606.ENSP00000451291,False,pp,0.834,,0.0,0.0,0.0,0.711,0.279,0.0,0.27
19949,9606.ENSP00000258962 (pp) 9606.ENSP00000362820,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000362820,False,pp,0.994,,0.0,0.0,0.0,0.758,0.663,0.8,0.718
20207,9606.ENSP00000393388 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000393388 (pp) 9606.ENSP00000463058,False,pp,0.881,,0.0,0.0,0.0,0.371,0.8,0.0,0.133
20210,9606.ENSP00000421710 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000421710 (pp) 9606.ENSP00000451030,False,pp,0.588,,0.0,0.0,0.0,0.107,0.049,0.5,0.144
19955,9606.ENSP00000258962 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000258962 (pp) 9606.ENSP00000463058,False,pp,0.998,,0.0,0.0,0.0,0.216,0.994,0.5,0.451
20213,9606.ENSP00000421710 (pp) 9606.ENSP00000492612,pp,9606.ENSP00000421710 (pp) 9606.ENSP00000492612,False,pp,0.593,,0.0,0.0,0.0,0.0,0.0,0.54,0.153
20216,9606.ENSP00000451291 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000451291 (pp) 9606.ENSP00000463058,False,pp,0.861,,0.0,0.0,0.0,0.565,0.292,0.0,0.587
19961,9606.ENSP00000262768 (pp) 9606.ENSP00000421710,pp,9606.ENSP00000262768 (pp) 9606.ENSP00000421710,False,pp,0.543,,0.0,0.0,0.0,0.0,0.0,0.0,0.543
19964,9606.ENSP00000262768 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000262768 (pp) 9606.ENSP00000346839,False,pp,0.713,,0.0,0.0,0.0,0.126,0.16,0.0,0.64
19967,9606.ENSP00000265753 (pp) 9606.ENSP00000362820,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000362820,False,pp,0.581,,0.0,0.0,0.0,0.252,0.289,0.0,0.275
