"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000229917.2","RPL7P46",6.87628211681703,6.18019922558057,1.27005109105989,4.8661028434872,1.13820305638004e-06,0.00017877853991078,"Up-regulated"
"ENSG00000167615.18","LENG8",2237.04502075163,0.992420985187975,0.204160704490335,4.86097943120565,1.1680639125163e-06,0.000180624332766474,"Not Significant"
"ENSG00000100197.23","CYP2D6",95.3565067067787,1.22303825723252,0.251583843568077,4.86135452852152,1.16585239849773e-06,0.000180624332766474,"Up-regulated"
"ENSG00000240038.8","AMY2B",132.43348261042,1.17541697889949,0.242147603293359,4.85413426733563,1.20913795886497e-06,0.000185537569257218,"Up-regulated"
"ENSG00000197894.12","ADH5",3089.96508341337,-0.21244750048402,0.0437985445752781,-4.85056073310561,1.23112928604226e-06,0.000187469977083749,"Not Significant"
"ENSG00000188687.18","SLC4A5",110.740027552355,1.91334180810887,0.394652032058865,4.84817422104008,1.24602949144118e-06,0.000188301487085369,"Up-regulated"
"ENSG00000101343.15","CRNKL1",908.157351090248,-0.328960485965103,0.0678865906434625,-4.84573584926057,1.26143259061648e-06,0.000189195919681335,"Not Significant"
"ENSG00000116745.7","RPE65",86.4905256460318,4.28738704846219,0.885711574762733,4.84061309643685,1.29439165202915e-06,0.000192690482646847,"Up-regulated"
"ENSG00000127419.17","TMEM175",697.704212881976,0.552989576188332,0.114465696644734,4.83105063261564,1.35814457265763e-06,0.000199919713686591,"Not Significant"
"ENSG00000185070.12","FLRT2",881.416258281652,-0.60707707658149,0.125679976557374,-4.8303404664016,1.36299784747224e-06,0.000199919713686591,"Not Significant"
"ENSG00000113712.19","CSNK1A1",2337.17916640076,-0.353884170567071,0.0734835939803755,-4.81582556592944,1.46592541081313e-06,0.000211900580397828,"Not Significant"
"ENSG00000005302.19","MSL3",819.079071186629,0.754668002978919,0.156688821213273,4.81634871674555,1.46208919547027e-06,0.000211900580397828,"Not Significant"
"ENSG00000170631.15","ZNF16",203.42682138177,-0.624650184401344,0.129761328033371,-4.81383933000981,1.48057860654864e-06,0.000212479007506707,"Not Significant"
"ENSG00000165359.16","INTS6L",199.559928404193,0.828383682736224,0.172150036960481,4.81198666792262,1.49437324747573e-06,0.000212926839576042,"Not Significant"
"ENSG00000110047.18","EHD1",1734.31277135474,0.565496957915936,0.118179312973277,4.78507569293288,1.70922906248963e-06,0.000241813484670518,"Not Significant"
"ENSG00000114062.22","UBE3A",3341.93567361647,-0.341549996864043,0.0717844884916821,-4.75799165029391,1.95528584574263e-06,0.000274676352470944,"Not Significant"
"ENSG00000077380.16","DYNC1I2",6251.50837298439,-0.294687001035744,0.0622346623674482,-4.73509439636455,2.18953167572632e-06,0.000305432013058662,"Not Significant"
"ENSG00000156030.14","MIDEAS",725.280774113013,-0.531641684873111,0.112476227385907,-4.72670267512656,2.28195017035811e-06,0.000316113486099331,"Not Significant"
"ENSG00000101493.11","ZNF516",655.74731871724,-0.612655597701227,0.129792932183774,-4.7202539259516,2.35550408649361e-06,0.000324052382878446,"Not Significant"
