"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000214425.11","LRRC37A4P",51.8326775285887,-1.5937349728264,0.32414073844277,-4.91679935229059,8.79706348166103e-07,0.000152934712087114,"Down-regulated"
"ENSG00000117036.12","ETV3",473.738508199715,-0.496505891927502,0.101087019510034,-4.91166812845062,9.03048064733237e-07,0.000155673344537291,"Not Significant"
"ENSG00000188290.11","HES4",66.3955988642206,1.72137937480542,0.351582647978434,4.89608740563047,9.77635955931167e-07,0.000167126866666433,"Up-regulated"
"ENSG00000177508.12","IRX3",580.942335570714,1.69120575649074,0.345601003200607,4.89352097021856,9.90477549805239e-07,0.000167922780633923,"Up-regulated"
"ENSG00000185070.12","FLRT2",881.416258281652,-0.615873079777455,0.126021046279217,-4.88706527965896,1.02350164894608e-06,0.000172099285462949,"Not Significant"
"ENSG00000165349.12","SLC7A3",226.60907973347,-0.57266992360536,0.117513320040487,-4.87323414407878,1.09785975597991e-06,0.000183101585643674,"Not Significant"
"ENSG00000158106.14","RHPN1",528.806693041046,1.26799793143655,0.260297384072053,4.87134335197758,1.10842024528545e-06,0.000183372039611174,"Up-regulated"
"ENSG00000167702.13","KIFC2",2096.0526621241,0.835736085610589,0.172142000881754,4.85492257165444,1.20433791224916e-06,0.000197646303455035,"Not Significant"
"ENSG00000171116.7","HSFX1",9.12328764750365,-6.03235769166894,1.24480070813702,-4.84604294666335,1.2594826343279e-06,0.00020505576794129,"Down-regulated"
"ENSG00000100938.19","GMPR2",1398.61656181204,-0.385995505097977,0.0797574243394599,-4.83961848435728,1.30088616206321e-06,0.000210128966366651,"Not Significant"
"ENSG00000291113.1","ENSG00000291113",47.5580541323771,1.34976265286137,0.279000084224569,4.837857510376,1.31246172754154e-06,0.000210342499053025,"Up-regulated"
"ENSG00000100197.23","CYP2D6",95.3565067067787,1.19584425760581,0.248018687949531,4.82158932253181,1.42418921758417e-06,0.000226479206275362,"Up-regulated"
"ENSG00000105289.15","TJP3",321.690785811477,0.83195073312436,0.172776165951718,4.81519385814387,1.47057056387892e-06,0.000232056034980094,"Not Significant"
"ENSG00000166986.15","MARS1",5958.75925002958,-0.262231688615547,0.0547637924159757,-4.78841360407774,1.68104906496408e-06,0.000263244584112009,"Not Significant"
"ENSG00000008710.20","PKD1",3311.28484916981,0.754771972395581,0.157914467782075,4.77962521734983,1.75622265238765e-06,0.000268759111084558,"Not Significant"
