"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000244257.5","PKD1P1",4.19758366124199,0.115358067012287,0.920915202634649,0.125264591878013,0.900314082932245,1
"ENSG00000206706.1","Y_RNA",0.637215779973176,0.763166898245348,2.22304386438267,0.34329817349658,0.731374154755145,1
"ENSG00000183889.12","ENSG00000183889",20.9179876316031,-0.190272729107191,0.44307395815422,-0.429437852542359,0.667604611947807,1
"ENSG00000227827.3","PKD1P2",53.5306215069213,-0.358736742144812,1.17158181738572,-0.306198625500437,0.759453418871735,1
"ENSG00000260126.2","ENSG00000260126",0.952390874399135,-3.1282182755062,2.19863813504102,-1.42279815202415,0.154794677239345,1
"ENSG00000287905.1","ENSG00000287905",1.64224259266016,0.481682461386101,1.24033487446132,0.388348720417377,0.697757987185804,1
"ENSG00000103489.12","XYLT1",1204.1945327359,-0.0843317011076535,0.249027329567602,-0.338644361862141,0.734877659199306,1
"ENSG00000261448.1","ENSG00000261448",3.59731168375348,-0.414417254799154,1.49789887467201,-0.276665709419066,0.782036804337608,1
"ENSG00000279410.1","ENSG00000279410",1.17481701097136,0.192295041942127,1.69683700967655,0.113325582154047,0.909772436256103,1
"ENSG00000279415.1","ENSG00000279415",5.66578801229449,-0.194836170221565,0.902444613872205,-0.215898202755694,0.82906709805899,1
"ENSG00000279620.1","ENSG00000279620",1.44900447847797,1.28523859902853,1.88133959395682,0.68315077360671,0.494511574718525,1
"ENSG00000205746.10","PKD1P4",84.2163969459693,0.294682320485988,0.624346915648978,0.471984906307545,0.636937562172677,1
"ENSG00000233024.7","NPIPA9",2.87555372218695,1.39795736613616,1.09969153191016,1.27122681731296,0.203647968772867,1
"ENSG00000254681.7","PKD1P5",220.011591037796,0.439047198504631,0.268653927067874,1.63424820659222,0.102206744117748,1
"ENSG00000185164.15","NOMO2",2181.61058618131,-0.0627365105106001,0.160465162299939,-0.390966547575816,0.695821962936677,1
"ENSG00000291057.1","ABCC6P1",1.42413956621852,1.42297068893441,2.27056440808034,0.626703512074103,0.530853601274595,1
"ENSG00000134419.15","RPS15A",661.774781471824,0.119395554968209,0.175489947985741,0.680355520863849,0.496279377352349,1
"ENSG00000170540.15","ARL6IP1",6942.86116197465,-0.0141922795966728,0.192328375653491,-0.0737919173312335,0.941175958527237,1
"ENSG00000260017.1","ENSG00000260017",0.383270703693433,1.69056073231437,4.33008535430871,0.390422034205898,0.696224497159535,1
"ENSG00000157106.18","SMG1",3624.67490970684,-0.0736733333882173,0.189546831905033,-0.388681428477419,0.697511822178914,1
"ENSG00000260352.1","SMG1-DT",0.544010655521511,-0.210356886456421,3.00937806074151,-0.0699004519241389,0.944272893427579,1
"ENSG00000170537.13","TMC7",189.932378083014,-0.0182038319613718,0.143698747516871,-0.126680519322095,0.89919326493135,1
"ENSG00000261465.7","COQ7-DT",0.806043651745214,-0.181572676275186,1.69528501615358,-0.107104513132049,0.914706066803999,1
