"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000227232.6","WASH7P",210.556301035761,-0.0999031432165049,0.134344526909709,-0.743633890524235,0.457097994295267,1,"Not Significant"
"ENSG00000243485.5","MIR1302-2HG",1.03081567041868,1.51684148575377,1.90722040005582,0.795315258639943,0.426430139810867,1,"Not Significant"
"ENSG00000238009.7","ENSG00000238009",5.94537873480543,-2.02321507540351,1.0695177692594,-1.89170777106819,0.0585299273710788,1,"Not Significant"
"ENSG00000268903.1","ENSG00000268903",42.5776057768246,0.0845741612616531,0.339370761212809,0.249208744322612,0.803199315781483,1,"Not Significant"
"ENSG00000269981.1","ENSG00000269981",71.7976441348744,-0.396141885844175,0.222154570199977,-1.78318134750764,0.0745567877648507,1,"Not Significant"
"ENSG00000239906.1","ENSG00000239906",0.637842592726615,1.03891841325653,2.22627347446334,0.466662530535234,0.640741341483972,1,"Not Significant"
"ENSG00000241860.7","ENSG00000241860",15.2787438340733,0.0706911539196297,0.537153403850217,0.13160328765103,0.89529808497715,1,"Not Significant"
"ENSG00000279928.2","DDX11L17",0.454763471264787,1.03817768904612,4.2558905071889,0.243939003433587,0.80727806108369,1,"Not Significant"
"ENSG00000279457.4","WASH9P",96.1956808495653,-0.270690763351519,0.17017416059238,-1.59066900879216,0.111684085016422,1,"Not Significant"
"ENSG00000292994.1","ENSG00000292994",11.415397885073,0.54366492185265,0.547493680485978,0.993006752826938,0.320706663637464,1,"Not Significant"
"ENSG00000290385.1","ENSG00000290385",103.17921330782,-0.295475197513593,0.286088601784582,-1.03281010033416,0.301692776075179,1,"Not Significant"
"ENSG00000250575.1","ENSG00000250575",0.677958964724209,-1.32115199243008,2.65710847861563,-0.49721417212082,0.619038028512589,1,"Not Significant"
"ENSG00000293331.1","ENSG00000293331",4.81118548261338,-0.0598488568079562,0.773449684368667,-0.0773791211212507,0.938321949907368,1,"Not Significant"
"ENSG00000225630.1","MTND2P28",63.4119164435664,0.07300119360637,0.323318154412608,0.225787487062073,0.821366709669755,1,"Not Significant"
"ENSG00000237973.1","MTCO1P12",164.532070102628,0.375583908426482,0.168615232068638,2.22746132611314,0.0259164577406376,1,"Not Significant"
"ENSG00000229344.1","MTCO2P12",1.28560421017881,0.878532473117354,1.94567564303917,0.451530796646597,0.651607034165639,1,"Not Significant"
"ENSG00000248527.1","MTATP6P1",733.088906815647,0.216132653286406,0.118873418263155,1.81817479840568,0.0690374205602937,1,"Not Significant"
"ENSG00000198744.5","MTCO3P12",1.78894255113129,0.650967586842307,1.27602320814634,0.510153406839642,0.609943991659518,1,"Not Significant"
"ENSG00000291215.1","ENSG00000291215",55.7726239216421,-0.192178348874038,0.276857958851361,-0.6941405971183,0.487594041250626,1,"Not Significant"
"ENSG00000237491.10","LINC01409",34.3269775281975,-0.173896647924779,0.297486123340083,-0.584553813711783,0.558847770979837,1,"Not Significant"
"ENSG00000290784.1","ENSG00000290784",3.30186391965219,-0.890415057634424,0.973901241547828,-0.914276540216008,0.360571554426207,1,"Not Significant"
"ENSG00000177757.2","FAM87B",0.512824441564132,-1.57385159457889,2.96925297759111,-0.530049681336255,0.596077485411997,1,"Not Significant"
"ENSG00000225880.6","LINC00115",27.9115355019655,-0.0868727368388734,0.36478656100537,-0.238146757927287,0.811767270172783,1,"Not Significant"
"ENSG00000228794.12","LINC01128",1629.03314248294,0.0381227852253601,0.125505052439722,0.303754984235953,0.761314564531737,1,"Not Significant"
"ENSG00000288531.1","ENSG00000288531",9.67843509371994,0.338532026265405,0.491236368911517,0.689142839760675,0.490733383346856,1,"Not Significant"
"ENSG00000272438.1","ENSG00000272438",75.1841811428058,0.0850498100935802,0.486467131900784,0.174831565210301,0.861211984858152,1,"Not Significant"
"ENSG00000230699.2","ENSG00000230699",259.441459005035,0.0147942640226963,0.425187130699771,0.0347947126206476,0.972243436797823,1,"Not Significant"
"ENSG00000241180.1","ENSG00000241180",3.72449913290836,0.781780373651985,1.05682651443294,0.739743338168859,0.459455746016578,1,"Not Significant"
"ENSG00000223764.2","LINC02593",317.85780764513,-0.129458501376084,0.464480549723357,-0.278716733032609,0.780462220085324,1,"Not Significant"
"ENSG00000187634.13","SAMD11",637.882379201517,-0.220891054804318,0.518268749407879,-0.426209481194237,0.669955209400636,1,"Not Significant"
"ENSG00000188976.11","NOC2L",2740.9219848287,0.0830614557471249,0.118187945436996,0.702791265555958,0.482185841274936,1,"Not Significant"
"ENSG00000187961.15","KLHL17",419.55165212134,-0.223179856513682,0.262185489248627,-0.851228865309335,0.394642231146409,1,"Not Significant"
"ENSG00000187583.11","PLEKHN1",6.72907833774804,-0.370021897762754,0.564143654524705,-0.655900132519438,0.511888382944845,1,"Not Significant"
"ENSG00000187642.10","PERM1",0.398402349958432,-0.883539562661432,3.62560148891799,-0.243694616013938,0.807467343483392,1,"Not Significant"
"ENSG00000272512.1","ENSG00000272512",45.2734257652459,0.276451468185125,0.355740280045439,0.777116013260613,0.43709032717365,1,"Not Significant"
"ENSG00000188290.11","HES4",66.3955988642206,-0.626960337597101,0.333665126010485,-1.87901068683276,0.0602430340189167,1,"Not Significant"
"ENSG00000187608.10","ISG15",45.1929390250598,-0.567518127214234,0.344764812985607,-1.64610222922583,0.0997427135703566,1,"Not Significant"
"ENSG00000224969.1","ENSG00000224969",0.947718355617326,-1.05282941532776,1.98825840947155,-0.529523431316751,0.596442394468941,1,"Not Significant"
"ENSG00000188157.15","AGRN",2535.86326318443,-0.419359530071523,0.213418715230405,-1.96496136535535,0.0494187093114577,1,"Not Significant"
"ENSG00000291156.1","ENSG00000291156",159.426104881717,-0.0485306300975378,0.297397940678417,-0.163184149785405,0.870373445564595,1,"Not Significant"
"ENSG00000273443.1","ENSG00000273443",18.35225708078,-0.211233580838529,0.467162881331568,-0.452162595273931,0.651151852487653,1,"Not Significant"
"ENSG00000217801.13","ENSG00000217801",27.2136577532921,0.240413479858587,0.430548880835279,0.558388351613356,0.576579225229269,1,"Not Significant"
"ENSG00000237330.3","RNF223",0.604632963425718,0.202392197203018,3.03142112711271,0.0667647907421518,0.946768953758382,1,"Not Significant"
"ENSG00000131591.18","C1orf159",240.398348724972,-0.143770046175836,0.194452302113959,-0.739358930765344,0.459689073655429,1,"Not Significant"
"ENSG00000162571.14","TTLL10",19.67391972498,-0.155790942632272,1.12091561833647,-0.138985433054701,0.889461660059507,1,"Not Significant"
"ENSG00000078808.20","SDF4",1930.27322915621,-0.0850516823790852,0.147278548112504,-0.577488598774855,0.563609438313111,1,"Not Significant"
