"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000177721.5","ANXA2R",5.77062499492826,-0.172440796071945,1.88657459434635,-0.0914041759009756,0.927171443752581,1,"Not Significant"
"ENSG00000215068.10","ANXA2R-AS1",7.71125274240729,1.00727645232566,1.44113044407844,0.698948840102938,0.484584003524021,1,"Not Significant"
"ENSG00000172262.12","ZNF131",631.98285113224,0.0574097551730808,0.147332385490629,0.389661478580568,0.696786884928979,1,"Not Significant"
"ENSG00000177453.7","NIM1K",215.868048658213,-0.0280393786478143,0.361764686301603,-0.0775072297256729,0.938220040087815,1,"Not Significant"
"ENSG00000249779.1","ENSG00000249779",1.66230749803953,-0.591297331221502,1.17439086345542,-0.50349278900359,0.614617848916337,1,"Not Significant"
"ENSG00000112972.15","HMGCS1",31756.2927151884,-0.0586455107357421,0.236468099331367,-0.24800601392563,0.804129753702638,1,"Not Significant"
"ENSG00000261604.1","ENSG00000261604",24.8420331550754,-0.152674522911938,0.466681728492253,-0.327149133104473,0.743555091682744,1,"Not Significant"
"ENSG00000293086.1","ENSG00000293086",1.02170221491973,-0.837517045838942,1.99278952863647,-0.420273708690148,0.674285514056145,1,"Not Significant"
"ENSG00000151882.11","CCL28",3.94676675865699,0.933169297700685,2.04935940647015,0.455346824356198,0.648859744628138,1,"Not Significant"
"ENSG00000151881.15","TMEM267",221.299591170867,-0.0949077064863059,0.147791557689243,-0.642172719269023,0.520761044046848,1,"Not Significant"
"ENSG00000249492.3","ENSG00000249492",4.20551723321143,-1.81577935890893,0.973864106981866,-1.86450999260695,0.0622501196235157,1,"Not Significant"
"ENSG00000172244.9","C5orf34",26.8773262260655,0.555844324990862,0.940898098728217,0.59075932424795,0.55468169254984,1,"Not Significant"
"ENSG00000249855.1","EEF1A1P19",1.7540826723528,-0.367584649933291,1.5238097579111,-0.241227389459161,0.809378883879559,1,"Not Significant"
"ENSG00000248554.1","C5orf34-AS1",1.39700830586755,0.380753819444837,1.59326873054173,0.238976521754353,0.811123788267839,1,"Not Significant"
"ENSG00000248240.1","ENSG00000248240",2.07070134609499,-0.466984419324189,1.18165212263865,-0.395196192159672,0.692698102669222,1,"Not Significant"
"ENSG00000172239.14","PAIP1",3047.11748399935,-0.0142294431177294,0.0807721925424881,-0.17616759765738,0.860162275960621,1,"Not Significant"
"ENSG00000248092.8","NNT-AS1",794.196371564539,0.0451898243668886,0.123138007006834,0.366985185689912,0.713630068336368,1,"Not Significant"
"ENSG00000279557.1","ENSG00000279557",1.62105470864288,1.16483164094441,1.17472046685552,0.991581975295295,0.321401485539007,1,"Not Significant"
"ENSG00000249286.1","AMD1P3",2.09177249206009,0.760594601788601,1.19526046022405,0.636342142235703,0.524553442857134,1,"Not Significant"
