SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
7359,9606.ENSP00000215829 (pp) 9606.ENSP00000380336,pp,9606.ENSP00000215829 (pp) 9606.ENSP00000380336,False,pp,0.992,,0.0,0.0,0.0,0.419,0.8,0.9,0.403
7617,9606.ENSP00000266735 (pp) 9606.ENSP00000281950,pp,9606.ENSP00000266735 (pp) 9606.ENSP00000281950,False,pp,0.978,,0.0,0.0,0.0,0.149,0.763,0.9,0.0
7620,9606.ENSP00000266735 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000266735 (pp) 9606.ENSP00000370119,False,pp,0.984,,0.0,0.0,0.0,0.147,0.81,0.9,0.172
7365,9606.ENSP00000215829 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000215829 (pp) 9606.ENSP00000393388,False,pp,0.999,,0.0,0.0,0.0,0.881,0.997,0.9,0.573
7623,9606.ENSP00000266735 (pp) 9606.ENSP00000380336,pp,9606.ENSP00000266735 (pp) 9606.ENSP00000380336,False,pp,0.991,,0.0,0.0,0.0,0.394,0.832,0.9,0.296
7626,9606.ENSP00000266735 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000266735 (pp) 9606.ENSP00000412566,False,pp,0.999,,0.0,0.0,0.0,0.421,0.987,0.9,0.96
7371,9606.ENSP00000215829 (pp) 9606.ENSP00000266735,pp,9606.ENSP00000215829 (pp) 9606.ENSP00000266735,False,pp,0.999,,0.0,0.0,0.0,0.833,0.997,0.9,0.491
7629,9606.ENSP00000266735 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000266735 (pp) 9606.ENSP00000393388,False,pp,0.999,,0.0,0.0,0.0,0.98,0.996,0.9,0.995
7377,9606.ENSP00000215829 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000215829 (pp) 9606.ENSP00000412566,False,pp,0.999,,0.0,0.0,0.0,0.374,0.996,0.9,0.993
7635,9606.ENSP00000270257 (pp) 9606.ENSP00000297540,pp,9606.ENSP00000270257 (pp) 9606.ENSP00000297540,False,pp,0.818,,0.0,0.0,0.0,0.068,0.241,0.5,0.548
7638,9606.ENSP00000270257 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000270257 (pp) 9606.ENSP00000393388,False,pp,0.936,,0.0,0.0,0.0,0.086,0.365,0.9,0.0
7641,9606.ENSP00000270257 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000270257 (pp) 9606.ENSP00000412566,False,pp,0.957,,0.0,0.0,0.0,0.062,0.0,0.9,0.584
7386,9606.ENSP00000216554 (pp) 9606.ENSP00000265753,pp,9606.ENSP00000216554 (pp) 9606.ENSP00000265753,False,pp,0.902,,0.0,0.0,0.0,0.262,0.185,0.5,0.713
7644,9606.ENSP00000270257 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000270257 (pp) 9606.ENSP00000370119,False,pp,0.957,,0.0,0.0,0.0,0.0,0.0,0.9,0.594
7647,9606.ENSP00000270257 (pp) 9606.ENSP00000281950,pp,9606.ENSP00000270257 (pp) 9606.ENSP00000281950,False,pp,0.999,,0.0,0.0,0.0,0.108,0.991,0.9,0.993
7395,9606.ENSP00000228347 (pp) 9606.ENSP00000283875,pp,9606.ENSP00000228347 (pp) 9606.ENSP00000283875,False,pp,0.859,,0.0,0.0,0.0,0.258,0.771,0.0,0.24
7656,9606.ENSP00000274242 (pp) 9606.ENSP00000480514,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000480514,False,pp,0.816,,0.0,0.0,0.0,0.049,0.814,0.0,0.0
7404,9606.ENSP00000230381 (pp) 9606.ENSP00000370521,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000370521,False,pp,0.81,,0.0,0.0,0.0,0.133,0.0,0.0,0.79
7662,9606.ENSP00000274242 (pp) 9606.ENSP00000354040,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000354040,False,pp,0.968,,0.0,0.0,0.0,0.063,0.966,0.0,0.081
7665,9606.ENSP00000281950 (pp) 9606.ENSP00000297540,pp,9606.ENSP00000281950 (pp) 9606.ENSP00000297540,False,pp,0.832,,0.0,0.0,0.0,0.182,0.0,0.5,0.624
7668,9606.ENSP00000281950 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000281950 (pp) 9606.ENSP00000370119,False,pp,0.932,,0.0,0.0,0.0,0.0,0.0,0.9,0.351
7413,9606.ENSP00000237380 (pp) 9606.ENSP00000312709,pp,9606.ENSP00000237380 (pp) 9606.ENSP00000312709,False,pp,0.811,,0.0,0.0,0.0,0.054,0.8,0.0,0.085
7671,9606.ENSP00000281950 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000281950 (pp) 9606.ENSP00000393388,False,pp,0.966,,0.0,0.0,0.0,0.224,0.6,0.9,0.0
7674,9606.ENSP00000281950 (pp) 9606.ENSP00000412566,pp,9606.ENSP00000281950 (pp) 9606.ENSP00000412566,False,pp,0.981,,0.0,0.0,0.0,0.057,0.606,0.9,0.549
7419,9606.ENSP00000237380 (pp) 9606.ENSP00000377969,pp,9606.ENSP00000237380 (pp) 9606.ENSP00000377969,False,pp,0.813,,0.0,0.0,0.0,0.049,0.812,0.0,0.0
7677,9606.ENSP00000283875 (pp) 9606.ENSP00000290663,pp,9606.ENSP00000283875 (pp) 9606.ENSP00000290663,False,pp,0.827,,0.0,0.0,0.0,0.105,0.812,0.0,0.057
7422,9606.ENSP00000237380 (pp) 9606.ENSP00000283875,pp,9606.ENSP00000237380 (pp) 9606.ENSP00000283875,False,pp,0.816,,0.0,0.0,0.0,0.066,0.812,0.0,0.0
