SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
15617,9606.ENSP00000328004 (pp) 9606.ENSP00000337500,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000337500,False,pp,0.989,,0.0,0.0,0.0,0.06,0.854,0.5,0.861
15620,9606.ENSP00000328004 (pp) 9606.ENSP00000358862,pp,9606.ENSP00000328004 (pp) 9606.ENSP00000358862,False,pp,0.999,,0.0,0.0,0.0,0.055,0.795,0.8,0.977
15626,9606.ENSP00000328968 (pp) 9606.ENSP00000467201,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000467201,False,pp,0.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.57
15629,9606.ENSP00000328968 (pp) 9606.ENSP00000346534,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000346534,False,pp,0.596,,0.0,0.0,0.059,0.056,0.098,0.54,0.074
15632,9606.ENSP00000328968 (pp) 9606.ENSP00000345751,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000345751,False,pp,0.751,,0.0,0.0,0.0,0.0,0.0,0.72,0.148
15635,9606.ENSP00000328968 (pp) 9606.ENSP00000383199,pp,9606.ENSP00000328968 (pp) 9606.ENSP00000383199,False,pp,0.889,,0.0,0.0,0.0,0.0,0.547,0.0,0.766
15641,9606.ENSP00000331210 (pp) 9606.ENSP00000428994,pp,9606.ENSP00000331210 (pp) 9606.ENSP00000428994,False,pp,0.568,,0.0,0.0,0.0,0.14,0.0,0.0,0.518
15644,9606.ENSP00000331210 (pp) 9606.ENSP00000359864,pp,9606.ENSP00000331210 (pp) 9606.ENSP00000359864,False,pp,0.615,,0.0,0.0,0.0,0.0,0.0,0.5,0.263
15647,9606.ENSP00000331210 (pp) 9606.ENSP00000366267,pp,9606.ENSP00000331210 (pp) 9606.ENSP00000366267,False,pp,0.633,,0.0,0.0,0.0,0.08,0.0,0.5,0.266
15650,9606.ENSP00000337500 (pp) 9606.ENSP00000358862,pp,9606.ENSP00000337500 (pp) 9606.ENSP00000358862,False,pp,0.969,,0.0,0.0,0.0,0.047,0.197,0.9,0.646
15653,9606.ENSP00000337500 (pp) 9606.ENSP00000354724,pp,9606.ENSP00000337500 (pp) 9606.ENSP00000354724,False,pp,0.993,,0.0,0.0,0.0,0.0,0.309,0.9,0.913
15656,9606.ENSP00000337500 (pp) 9606.ENSP00000344087,pp,9606.ENSP00000337500 (pp) 9606.ENSP00000344087,False,pp,0.994,,0.0,0.0,0.0,0.0,0.87,0.8,0.812
15659,9606.ENSP00000344087 (pp) 9606.ENSP00000354724,pp,9606.ENSP00000344087 (pp) 9606.ENSP00000354724,False,pp,0.888,,0.0,0.0,0.0,0.0,0.595,0.0,0.736
